payment_id,subscription_id,payment_date,amount,payment_status,refund_flag,payment_month
500498,100060,2024-01-01,199.0,Paid,False,2024-01
500499,100060,2025-01-01,199.0,Paid,False,2025-01
500500,100061,2024-01-01,29.0,Paid,False,2024-01
500501,100061,2024-02-01,29.0,Paid,False,2024-02
500502,100061,2024-03-01,29.0,Paid,False,2024-03
500503,100061,2024-04-01,29.0,Paid,False,2024-04
500504,100061,2024-05-01,29.0,Paid,False,2024-05
500505,100061,2024-06-01,29.0,Paid,False,2024-06
500506,100061,2024-07-01,29.0,Failed,False,2024-07
500507,100061,2024-08-01,29.0,Paid,False,2024-08
500508,100061,2024-09-01,29.0,Paid,False,2024-09
500509,100061,2024-10-01,29.0,Failed,False,2024-10
500510,100061,2024-11-01,29.0,Paid,False,2024-11
500511,100061,2024-12-01,29.0,Paid,False,2024-12
500512,100061,2025-01-01,29.0,Paid,False,2025-01
500513,100061,2025-02-01,29.0,Paid,False,2025-02
500514,100061,2025-03-01,29.0,Paid,False,2025-03
500515,100061,2025-04-01,29.0,Paid,False,2025-04
500516,100061,2025-05-01,29.0,Paid,False,2025-05
500517,100061,2025-06-01,29.0,Paid,False,2025-06
500518,100061,2025-07-01,29.0,Paid,False,2025-07
500519,100061,2025-08-01,29.0,Paid,False,2025-08
500520,100061,2025-09-01,29.0,Paid,False,2025-09
500521,100061,2025-10-01,29.0,Paid,False,2025-10
500522,100061,2025-11-01,29.0,Paid,False,2025-11
500523,100061,2025-12-01,29.0,Paid,False,2025-12
500524,100062,2024-01-01,29.0,Paid,False,2024-01
500525,100062,2024-02-01,29.0,Paid,False,2024-02
500526,100062,2024-03-01,29.0,Paid,False,2024-03
500527,100062,2024-04-01,29.0,Paid,False,2024-04
500528,100062,2024-05-01,29.0,Paid,False,2024-05
500529,100062,2024-06-01,29.0,Paid,False,2024-06
500530,100062,2024-07-01,29.0,Paid,False,2024-07
500531,100062,2024-08-01,29.0,Paid,False,2024-08
500532,100062,2024-09-01,29.0,Paid,False,2024-09
500533,100062,2024-10-01,29.0,Paid,False,2024-10
500534,100062,2024-11-01,29.0,Paid,False,2024-11
500535,100062,2024-12-01,29.0,Paid,False,2024-12
500536,100062,2025-01-01,29.0,Paid,False,2025-01
500537,100062,2025-02-01,29.0,Paid,False,2025-02
500538,100062,2025-03-01,29.0,Paid,False,2025-03
500539,100062,2025-04-01,29.0,Paid,False,2025-04
500540,100062,2025-05-01,29.0,Paid,False,2025-05
500541,100062,2025-06-01,29.0,Paid,False,2025-06
500542,100062,2025-07-01,29.0,Paid,False,2025-07
500543,100062,2025-08-01,29.0,Paid,False,2025-08
500544,100062,2025-09-01,29.0,Paid,False,2025-09
500545,100062,2025-10-01,29.0,Paid,False,2025-10
500546,100062,2025-11-01,29.0,Paid,False,2025-11
500547,100062,2025-12-01,29.0,Paid,False,2025-12
500548,100063,2024-01-01,179.1,Paid,False,2024-01
500549,100063,2025-01-01,179.1,Paid,False,2025-01
500550,100064,2024-07-09,79.0,Paid,False,2024-07
500551,100064,2025-07-09,79.0,Paid,False,2025-07
500552,100065,2025-04-05,29.0,Failed,False,2025-04
500553,100065,2025-05-05,29.0,Paid,False,2025-05
500554,100065,2025-06-05,29.0,Paid,False,2025-06
500555,100065,2025-07-05,29.0,Paid,False,2025-07
500556,100065,2025-08-05,29.0,Paid,False,2025-08
500557,100065,2025-09-05,29.0,Paid,False,2025-09
500558,100065,2025-10-05,29.0,Paid,False,2025-10
500559,100065,2025-11-05,29.0,Paid,False,2025-11
500560,100065,2025-12-05,29.0,Paid,False,2025-12
500561,100066,2025-10-02,27.55,Paid,False,2025-10
500562,100066,2025-11-02,27.55,Paid,False,2025-11
500563,100066,2025-12-02,27.55,Paid,False,2025-12
500564,100067,2024-01-01,75.05,Paid,False,2024-01
500565,100067,2025-01-01,75.05,Paid,False,2025-01
500566,100068,2024-01-01,199.0,Paid,False,2024-01
500567,100068,2025-01-01,199.0,Paid,False,2025-01
500568,100069,2024-01-01,199.0,Paid,False,2024-01
500569,100069,2025-01-01,199.0,Refunded,True,2025-01
500570,100070,2025-03-06,29.0,Paid,False,2025-03
500571,100070,2025-04-06,29.0,Paid,False,2025-04
500572,100070,2025-05-06,29.0,Paid,False,2025-05
500573,100070,2025-06-06,29.0,Paid,False,2025-06
500574,100070,2025-07-06,29.0,Paid,False,2025-07
500575,100070,2025-08-06,29.0,Paid,False,2025-08
500576,100070,2025-09-06,29.0,Paid,False,2025-09
500577,100070,2025-10-06,29.0,Paid,False,2025-10
500578,100070,2025-11-06,29.0,Paid,False,2025-11
500579,100070,2025-12-06,29.0,Paid,False,2025-12
500580,100071,2025-12-01,29.0,Paid,False,2025-12
500581,100072,2024-01-01,75.05,Paid,False,2024-01
500582,100072,2025-01-01,75.05,Paid,False,2025-01
500583,100073,2024-01-01,199.0,Refunded,True,2024-01
500584,100073,2025-01-01,199.0,Paid,False,2025-01
500585,100074,2024-01-01,189.05,Paid,False,2024-01
500586,100074,2025-01-01,189.05,Paid,False,2025-01
500587,100075,2025-10-02,29.0,Paid,False,2025-10
500588,100075,2025-11-02,29.0,Paid,False,2025-11
500589,100075,2025-12-02,29.0,Paid,False,2025-12
500590,100076,2024-01-01,79.0,Paid,False,2024-01
500591,100076,2025-01-01,79.0,Paid,False,2025-01
500592,100077,2024-01-01,75.05,Paid,False,2024-01
500593,100077,2025-01-01,75.05,Paid,False,2025-01
500594,100078,2025-05-05,29.0,Paid,False,2025-05
500595,100078,2025-06-05,29.0,Paid,False,2025-06
500596,100078,2025-07-05,29.0,Paid,False,2025-07
500597,100078,2025-08-05,29.0,Paid,False,2025-08
500598,100078,2025-09-05,29.0,Paid,False,2025-09
500599,100078,2025-10-05,29.0,Paid,False,2025-10
500600,100078,2025-11-05,29.0,Paid,False,2025-11
500601,100078,2025-12-05,29.0,Paid,False,2025-12
500602,100079,2024-01-01,29.0,Paid,False,2024-01
500603,100079,2024-02-01,29.0,Paid,False,2024-02
500604,100079,2024-03-01,29.0,Refunded,True,2024-03
500605,100079,2024-04-01,29.0,Paid,False,2024-04
500606,100079,2024-05-01,29.0,Paid,False,2024-05
500607,100079,2024-06-01,29.0,Paid,False,2024-06
500608,100079,2024-07-01,29.0,Paid,False,2024-07
500609,100079,2024-08-01,29.0,Paid,False,2024-08
500610,100079,2024-09-01,29.0,Paid,False,2024-09
500611,100079,2024-10-01,29.0,Paid,False,2024-10
500612,100079,2024-11-01,29.0,Paid,False,2024-11
500613,100079,2024-12-01,29.0,Paid,False,2024-12
500614,100079,2025-01-01,29.0,Paid,False,2025-01
500615,100079,2025-02-01,29.0,Paid,False,2025-02
500616,100079,2025-03-01,29.0,Paid,False,2025-03
500617,100079,2025-04-01,29.0,Paid,False,2025-04
500618,100079,2025-05-01,29.0,Paid,False,2025-05
500619,100079,2025-06-01,29.0,Paid,False,2025-06
500620,100079,2025-07-01,29.0,Paid,False,2025-07
500621,100079,2025-08-01,29.0,Paid,False,2025-08
500622,100079,2025-09-01,29.0,Paid,False,2025-09
500623,100079,2025-10-01,29.0,Paid,False,2025-10
500624,100079,2025-11-01,29.0,Paid,False,2025-11
500625,100079,2025-12-01,29.0,Paid,False,2025-12
500626,100080,2024-01-01,71.1,Paid,False,2024-01
500627,100080,2025-01-01,71.1,Paid,False,2025-01
500628,100081,2025-12-01,29.0,Failed,False,2025-12
500629,100082,2025-02-04,29.0,Paid,False,2025-02
500630,100082,2025-03-04,29.0,Paid,False,2025-03
500631,100082,2025-04-04,29.0,Paid,False,2025-04
500632,100082,2025-05-04,29.0,Paid,False,2025-05
500633,100082,2025-06-04,29.0,Paid,False,2025-06
500634,100082,2025-07-04,29.0,Paid,False,2025-07
500635,100082,2025-08-04,29.0,Paid,False,2025-08
500636,100082,2025-09-04,29.0,Paid,False,2025-09
500637,100082,2025-10-04,29.0,Paid,False,2025-10
500638,100082,2025-11-04,29.0,Paid,False,2025-11
500639,100082,2025-12-04,29.0,Paid,False,2025-12
500640,100083,2025-06-04,29.0,Paid,False,2025-06
500641,100083,2025-07-04,29.0,Paid,False,2025-07
500642,100083,2025-08-04,29.0,Paid,False,2025-08
500643,100083,2025-09-04,29.0,Paid,False,2025-09
500644,100083,2025-10-04,29.0,Paid,False,2025-10
500645,100083,2025-11-04,29.0,Paid,False,2025-11
500646,100083,2025-12-04,29.0,Paid,False,2025-12
500647,100084,2024-01-01,29.0,Refunded,True,2024-01
500648,100084,2024-02-01,29.0,Paid,False,2024-02
500649,100084,2024-03-01,29.0,Paid,False,2024-03
500650,100084,2024-04-01,29.0,Paid,False,2024-04
500651,100084,2024-05-01,29.0,Paid,False,2024-05
500652,100084,2024-06-01,29.0,Paid,False,2024-06
500653,100084,2024-07-01,29.0,Paid,False,2024-07
500654,100084,2024-08-01,29.0,Paid,False,2024-08
500655,100084,2024-09-01,29.0,Paid,False,2024-09
500656,100084,2024-10-01,29.0,Paid,False,2024-10
500657,100084,2024-11-01,29.0,Paid,False,2024-11
500658,100084,2024-12-01,29.0,Paid,False,2024-12
500659,100084,2025-01-01,29.0,Paid,False,2025-01
500660,100084,2025-02-01,29.0,Paid,False,2025-02
500661,100084,2025-03-01,29.0,Paid,False,2025-03
500662,100084,2025-04-01,29.0,Paid,False,2025-04
500663,100084,2025-05-01,29.0,Paid,False,2025-05
500664,100084,2025-06-01,29.0,Paid,False,2025-06
500665,100084,2025-07-01,29.0,Paid,False,2025-07
500666,100084,2025-08-01,29.0,Paid,False,2025-08
500667,100084,2025-09-01,29.0,Paid,False,2025-09
500668,100084,2025-10-01,29.0,Paid,False,2025-10
500669,100084,2025-11-01,29.0,Paid,False,2025-11
500670,100084,2025-12-01,29.0,Paid,False,2025-12
500671,100085,2024-01-01,169.15,Paid,False,2024-01
500672,100085,2025-01-01,169.15,Paid,False,2025-01
500673,100086,2025-04-05,26.1,Paid,False,2025-04
500674,100086,2025-05-05,26.1,Paid,False,2025-05
500675,100086,2025-06-05,26.1,Failed,False,2025-06
500676,100086,2025-07-05,26.1,Paid,False,2025-07
500677,100086,2025-08-05,26.1,Failed,False,2025-08
500678,100086,2025-09-05,26.1,Paid,False,2025-09
500679,100086,2025-10-05,26.1,Paid,False,2025-10
500680,100086,2025-11-05,26.1,Paid,False,2025-11
500681,100086,2025-12-05,26.1,Paid,False,2025-12
500682,100087,2024-01-01,79.0,Paid,False,2024-01
500683,100087,2025-01-01,79.0,Paid,False,2025-01
500684,100088,2024-01-01,179.1,Paid,False,2024-01
500685,100088,2025-01-01,179.1,Paid,False,2025-01
500686,100089,2024-01-01,199.0,Paid,False,2024-01
500687,100089,2025-01-01,199.0,Refunded,True,2025-01
500688,100090,2024-01-01,26.1,Paid,False,2024-01
500689,100090,2024-02-01,26.1,Paid,False,2024-02
500690,100090,2024-03-01,26.1,Paid,False,2024-03
500691,100090,2024-04-01,26.1,Paid,False,2024-04
500692,100090,2024-05-01,26.1,Paid,False,2024-05
500693,100090,2024-06-01,26.1,Paid,False,2024-06
500694,100090,2024-07-01,26.1,Paid,False,2024-07
500695,100090,2024-08-01,26.1,Paid,False,2024-08
500696,100090,2024-09-01,26.1,Paid,False,2024-09
500697,100090,2024-10-01,26.1,Paid,False,2024-10
500698,100090,2024-11-01,26.1,Paid,False,2024-11
500699,100090,2024-12-01,26.1,Paid,False,2024-12
500700,100090,2025-01-01,26.1,Paid,False,2025-01
500701,100090,2025-02-01,26.1,Paid,False,2025-02
500702,100090,2025-03-01,26.1,Paid,False,2025-03
500703,100090,2025-04-01,26.1,Paid,False,2025-04
500704,100090,2025-05-01,26.1,Paid,False,2025-05
500705,100090,2025-06-01,26.1,Paid,False,2025-06
500706,100090,2025-07-01,26.1,Failed,False,2025-07
500707,100090,2025-08-01,26.1,Paid,False,2025-08
500708,100090,2025-09-01,26.1,Paid,False,2025-09
500709,100090,2025-10-01,26.1,Paid,False,2025-10
500710,100090,2025-11-01,26.1,Paid,False,2025-11
500711,100090,2025-12-01,26.1,Paid,False,2025-12
500712,100091,2024-01-01,27.55,Paid,False,2024-01
500713,100091,2024-02-01,27.55,Paid,False,2024-02
500714,100091,2024-03-01,27.55,Paid,False,2024-03
500715,100091,2024-04-01,27.55,Refunded,True,2024-04
500716,100091,2024-05-01,27.55,Paid,False,2024-05
500717,100091,2024-06-01,27.55,Paid,False,2024-06
500718,100091,2024-07-01,27.55,Paid,False,2024-07
500719,100091,2024-08-01,27.55,Paid,False,2024-08
500720,100091,2024-09-01,27.55,Paid,False,2024-09
500721,100091,2024-10-01,27.55,Paid,False,2024-10
500722,100091,2024-11-01,27.55,Paid,False,2024-11
500723,100091,2024-12-01,27.55,Paid,False,2024-12
500724,100091,2025-01-01,27.55,Paid,False,2025-01
500725,100091,2025-02-01,27.55,Paid,False,2025-02
500726,100091,2025-03-01,27.55,Paid,False,2025-03
500727,100091,2025-04-01,27.55,Paid,False,2025-04
500728,100091,2025-05-01,27.55,Paid,False,2025-05
500729,100091,2025-06-01,27.55,Paid,False,2025-06
500730,100091,2025-07-01,27.55,Paid,False,2025-07
500731,100091,2025-08-01,27.55,Paid,False,2025-08
500732,100091,2025-09-01,27.55,Paid,False,2025-09
500733,100091,2025-10-01,27.55,Paid,False,2025-10
500734,100091,2025-11-01,27.55,Failed,False,2025-11
500735,100091,2025-12-01,27.55,Paid,False,2025-12
500736,100092,2025-12-01,29.0,Paid,False,2025-12
500737,100093,2024-01-01,179.1,Paid,False,2024-01
500738,100093,2025-01-01,179.1,Paid,False,2025-01
500739,100094,2024-01-01,29.0,Paid,False,2024-01
500740,100094,2024-02-01,29.0,Paid,False,2024-02
500741,100094,2024-03-01,29.0,Paid,False,2024-03
500742,100094,2024-04-01,29.0,Paid,False,2024-04
500743,100094,2024-05-01,29.0,Paid,False,2024-05
500744,100094,2024-06-01,29.0,Paid,False,2024-06
500745,100094,2024-07-01,29.0,Paid,False,2024-07
500746,100094,2024-08-01,29.0,Paid,False,2024-08
500747,100094,2024-09-01,29.0,Paid,False,2024-09
500748,100094,2024-10-01,29.0,Paid,False,2024-10
500749,100094,2024-11-01,29.0,Paid,False,2024-11
500750,100094,2024-12-01,29.0,Paid,False,2024-12
500751,100094,2025-01-01,29.0,Paid,False,2025-01
500752,100094,2025-02-01,29.0,Paid,False,2025-02
500753,100094,2025-03-01,29.0,Paid,False,2025-03
500754,100094,2025-04-01,29.0,Paid,False,2025-04
500755,100094,2025-05-01,29.0,Paid,False,2025-05
500756,100094,2025-06-01,29.0,Paid,False,2025-06
500757,100094,2025-07-01,29.0,Failed,False,2025-07
500758,100094,2025-08-01,29.0,Paid,False,2025-08
500759,100094,2025-09-01,29.0,Paid,False,2025-09
500760,100094,2025-10-01,29.0,Paid,False,2025-10
500761,100094,2025-11-01,29.0,Paid,False,2025-11
500762,100094,2025-12-01,29.0,Paid,False,2025-12
500763,100095,2024-01-01,199.0,Paid,False,2024-01
500764,100095,2025-01-01,199.0,Paid,False,2025-01
500765,100096,2025-01-05,29.0,Paid,False,2025-01
500766,100096,2025-02-05,29.0,Paid,False,2025-02
500767,100096,2025-03-05,29.0,Paid,False,2025-03
500768,100096,2025-04-05,29.0,Paid,False,2025-04
500769,100096,2025-05-05,29.0,Paid,False,2025-05
500770,100096,2025-06-05,29.0,Paid,False,2025-06
500771,100096,2025-07-05,29.0,Paid,False,2025-07
500772,100096,2025-08-05,29.0,Paid,False,2025-08
500773,100096,2025-09-05,29.0,Paid,False,2025-09
500774,100096,2025-10-05,29.0,Paid,False,2025-10
500775,100096,2025-11-05,29.0,Paid,False,2025-11
500776,100096,2025-12-05,29.0,Paid,False,2025-12
500777,100097,2024-01-01,71.1,Paid,False,2024-01
500778,100097,2025-01-01,71.1,Paid,False,2025-01
500779,100098,2025-08-03,27.55,Paid,False,2025-08
500780,100098,2025-09-03,27.55,Paid,False,2025-09
500781,100098,2025-10-03,27.55,Paid,False,2025-10
500782,100098,2025-11-03,27.55,Paid,False,2025-11
500783,100098,2025-12-03,27.55,Paid,False,2025-12
500784,100099,2024-01-01,199.0,Paid,False,2024-01
500785,100099,2025-01-01,199.0,Paid,False,2025-01
500786,100100,2024-01-01,29.0,Refunded,True,2024-01
500787,100100,2024-02-01,29.0,Paid,False,2024-02
500788,100100,2024-03-01,29.0,Paid,False,2024-03
500789,100100,2024-04-01,29.0,Paid,False,2024-04
500790,100100,2024-05-01,29.0,Paid,False,2024-05
500791,100100,2024-06-01,29.0,Paid,False,2024-06
500792,100100,2024-07-01,29.0,Paid,False,2024-07
500793,100100,2024-08-01,29.0,Paid,False,2024-08
500794,100100,2024-09-01,29.0,Paid,False,2024-09
500795,100100,2024-10-01,29.0,Paid,False,2024-10
500796,100100,2024-11-01,29.0,Paid,False,2024-11
500797,100100,2024-12-01,29.0,Paid,False,2024-12
500798,100100,2025-01-01,29.0,Paid,False,2025-01
500799,100100,2025-02-01,29.0,Paid,False,2025-02
500800,100100,2025-03-01,29.0,Paid,False,2025-03
500801,100100,2025-04-01,29.0,Paid,False,2025-04
500802,100100,2025-05-01,29.0,Paid,False,2025-05
500803,100100,2025-06-01,29.0,Paid,False,2025-06
500804,100100,2025-07-01,29.0,Paid,False,2025-07
500805,100100,2025-08-01,29.0,Paid,False,2025-08
500806,100100,2025-09-01,29.0,Paid,False,2025-09
500807,100100,2025-10-01,29.0,Refunded,True,2025-10
500808,100100,2025-11-01,29.0,Paid,False,2025-11
500809,100100,2025-12-01,29.0,Paid,False,2025-12
500810,100101,2025-12-01,29.0,Paid,False,2025-12
500811,100102,2025-12-01,29.0,Paid,False,2025-12
500812,100103,2024-01-01,79.0,Paid,False,2024-01
500813,100103,2025-01-01,79.0,Paid,False,2025-01
500814,100104,2024-01-01,79.0,Paid,False,2024-01
500815,100104,2025-01-01,79.0,Paid,False,2025-01
500816,100105,2024-01-01,199.0,Paid,False,2024-01
500817,100105,2025-01-01,199.0,Paid,False,2025-01
500818,100106,2025-08-03,29.0,Paid,False,2025-08
500819,100106,2025-09-03,29.0,Paid,False,2025-09
500820,100106,2025-10-03,29.0,Paid,False,2025-10
500821,100106,2025-11-03,29.0,Paid,False,2025-11
500822,100106,2025-12-03,29.0,Paid,False,2025-12
500823,100107,2024-01-01,79.0,Paid,False,2024-01
500824,100107,2025-01-01,79.0,Paid,False,2025-01
500825,100108,2024-01-01,79.0,Paid,False,2024-01
500826,100108,2025-01-01,79.0,Paid,False,2025-01
500827,100109,2024-01-01,75.05,Paid,False,2024-01
500828,100109,2025-01-01,75.05,Paid,False,2025-01
500829,100110,2024-01-01,199.0,Paid,False,2024-01
500830,100110,2025-01-01,199.0,Paid,False,2025-01
500831,100111,2024-01-01,29.0,Paid,False,2024-01
500832,100111,2024-02-01,29.0,Paid,False,2024-02
500833,100111,2024-03-01,29.0,Paid,False,2024-03
500834,100111,2024-04-01,29.0,Paid,False,2024-04
500835,100111,2024-05-01,29.0,Paid,False,2024-05
500836,100111,2024-06-01,29.0,Paid,False,2024-06
500837,100111,2024-07-01,29.0,Paid,False,2024-07
500838,100111,2024-08-01,29.0,Paid,False,2024-08
500839,100111,2024-09-01,29.0,Paid,False,2024-09
500840,100111,2024-10-01,29.0,Paid,False,2024-10
500841,100111,2024-11-01,29.0,Refunded,True,2024-11
500842,100111,2024-12-01,29.0,Paid,False,2024-12
500843,100111,2025-01-01,29.0,Paid,False,2025-01
500844,100111,2025-02-01,29.0,Paid,False,2025-02
500845,100111,2025-03-01,29.0,Failed,False,2025-03
500846,100111,2025-04-01,29.0,Paid,False,2025-04
500847,100111,2025-05-01,29.0,Paid,False,2025-05
500848,100111,2025-06-01,29.0,Refunded,True,2025-06
500849,100111,2025-07-01,29.0,Paid,False,2025-07
500850,100111,2025-08-01,29.0,Refunded,True,2025-08
500851,100111,2025-09-01,29.0,Paid,False,2025-09
500852,100111,2025-10-01,29.0,Paid,False,2025-10
500853,100111,2025-11-01,29.0,Paid,False,2025-11
500854,100111,2025-12-01,29.0,Failed,False,2025-12
500855,100112,2024-01-01,79.0,Paid,False,2024-01
500856,100112,2025-01-01,79.0,Paid,False,2025-01
500857,100113,2024-01-01,29.0,Paid,False,2024-01
500858,100113,2024-02-01,29.0,Paid,False,2024-02
500859,100113,2024-03-01,29.0,Paid,False,2024-03
500860,100113,2024-04-01,29.0,Paid,False,2024-04
500861,100113,2024-05-01,29.0,Paid,False,2024-05
500862,100113,2024-06-01,29.0,Paid,False,2024-06
500863,100113,2024-07-01,29.0,Paid,False,2024-07
500864,100113,2024-08-01,29.0,Paid,False,2024-08
500865,100113,2024-09-01,29.0,Paid,False,2024-09
500866,100113,2024-10-01,29.0,Paid,False,2024-10
500867,100113,2024-11-01,29.0,Paid,False,2024-11
500868,100113,2024-12-01,29.0,Paid,False,2024-12
500869,100113,2025-01-01,29.0,Paid,False,2025-01
500870,100113,2025-02-01,29.0,Paid,False,2025-02
500871,100113,2025-03-01,29.0,Paid,False,2025-03
500872,100113,2025-04-01,29.0,Paid,False,2025-04
500873,100113,2025-05-01,29.0,Paid,False,2025-05
500874,100113,2025-06-01,29.0,Paid,False,2025-06
500875,100113,2025-07-01,29.0,Paid,False,2025-07
500876,100113,2025-08-01,29.0,Paid,False,2025-08
500877,100113,2025-09-01,29.0,Paid,False,2025-09
500878,100113,2025-10-01,29.0,Paid,False,2025-10
500879,100113,2025-11-01,29.0,Paid,False,2025-11
500880,100113,2025-12-01,29.0,Paid,False,2025-12
500881,100114,2024-01-01,26.1,Paid,False,2024-01
500882,100114,2024-02-01,26.1,Failed,False,2024-02
500883,100114,2024-03-01,26.1,Paid,False,2024-03
500884,100114,2024-04-01,26.1,Paid,False,2024-04
500885,100114,2024-05-01,26.1,Paid,False,2024-05
500886,100114,2024-06-01,26.1,Paid,False,2024-06
500887,100114,2024-07-01,26.1,Paid,False,2024-07
500888,100114,2024-08-01,26.1,Failed,False,2024-08
500889,100114,2024-09-01,26.1,Paid,False,2024-09
500890,100114,2024-10-01,26.1,Paid,False,2024-10
500891,100114,2024-11-01,26.1,Paid,False,2024-11
500892,100114,2024-12-01,26.1,Paid,False,2024-12
500893,100114,2025-01-01,26.1,Paid,False,2025-01
500894,100114,2025-02-01,26.1,Paid,False,2025-02
500895,100114,2025-03-01,26.1,Paid,False,2025-03
500896,100114,2025-04-01,26.1,Paid,False,2025-04
500897,100114,2025-05-01,26.1,Paid,False,2025-05
500898,100114,2025-06-01,26.1,Paid,False,2025-06
500899,100114,2025-07-01,26.1,Paid,False,2025-07
500900,100114,2025-08-01,26.1,Paid,False,2025-08
500901,100114,2025-09-01,26.1,Paid,False,2025-09
500902,100114,2025-10-01,26.1,Paid,False,2025-10
500903,100114,2025-11-01,26.1,Paid,False,2025-11
500904,100114,2025-12-01,26.1,Paid,False,2025-12
500905,100115,2024-01-01,199.0,Paid,False,2024-01
500906,100115,2025-01-01,199.0,Paid,False,2025-01
500907,100116,2025-10-02,29.0,Paid,False,2025-10
500908,100116,2025-11-02,29.0,Paid,False,2025-11
500909,100116,2025-12-02,29.0,Paid,False,2025-12
500910,100117,2024-01-01,179.1,Paid,False,2024-01
