subscription_id,user_id,plan_name,billing_cycle,subscription_status,start_date,end_date,monthly_price,discount_pct,final_monthly_price
100393,393,Starter,Monthly,Active,2025-11-01,,29,5,27.55
100394,394,Starter,Monthly,Active,2024-06-09,,29,0,29.0
100395,395,Starter,Monthly,Active,2022-07-20,,29,0,29.0
100396,396,Enterprise,Annual,Active,2020-07-30,,199,0,199.0
100397,397,Starter,Monthly,Active,2023-04-16,,29,0,29.0
100398,398,Starter,Monthly,Cancelled,2023-03-17,2026-01-17,29,0,29.0
100399,399,Starter,Monthly,Active,2023-04-16,,29,5,27.55
100400,400,Pro,Annual,Active,2024-02-10,,79,0,79.0
100401,401,Pro,Annual,Active,2023-05-16,,79,10,71.1
100402,402,Pro,Annual,Active,2025-02-04,,79,10,71.1
100403,403,Starter,Monthly,Cancelled,2020-05-01,2026-02-01,29,0,29.0
100404,404,Pro,Annual,Active,2020-05-31,,79,0,79.0
100405,405,Enterprise,Annual,Active,2024-05-10,,199,0,199.0
100406,406,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100407,407,Pro,Annual,Active,2021-01-26,,79,0,79.0
100408,408,Starter,Monthly,Active,2023-05-16,,29,0,29.0
100409,409,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,15,24.65
100410,410,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
100411,411,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,0,29.0
100412,412,Pro,Annual,Active,2022-03-22,,79,0,79.0
100413,413,Starter,Monthly,Active,2023-08-14,,29,5,27.55
100414,414,Starter,Monthly,Active,2021-10-23,,29,0,29.0
100415,415,Starter,Monthly,Active,2022-01-21,,29,5,27.55
100416,416,Starter,Monthly,Active,2024-09-07,,29,0,29.0
100417,417,Enterprise,Annual,Active,2020-04-01,,199,5,189.05
100418,418,Enterprise,Annual,Active,2022-09-18,,199,0,199.0
100419,419,Starter,Monthly,Cancelled,2024-03-11,2026-01-11,29,0,29.0
100420,420,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,5,27.55
100421,421,Starter,Monthly,Active,2025-08-03,,29,5,27.55
100422,422,Starter,Monthly,Active,2025-06-04,,29,5,27.55
100423,423,Pro,Annual,Active,2023-08-14,,79,0,79.0
100424,424,Pro,Annual,Active,2022-05-21,,79,0,79.0
100425,425,Starter,Monthly,Active,2025-03-06,,29,0,29.0
100426,426,Starter,Monthly,Active,2021-06-25,,29,5,27.55
100427,427,Pro,Annual,Active,2021-09-23,,79,0,79.0
100428,428,Starter,Monthly,Active,2025-03-06,,29,5,27.55
100429,429,Starter,Monthly,Active,2024-07-09,,29,0,29.0
100430,430,Pro,Annual,Active,2020-05-31,,79,0,79.0
100431,431,Starter,Monthly,Cancelled,2020-12-27,2026-01-27,29,0,29.0
100432,432,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100433,433,Starter,Monthly,Active,2025-11-01,,29,0,29.0
100434,434,Starter,Monthly,Cancelled,2025-01-05,2026-01-05,29,10,26.1
100435,435,Enterprise,Annual,Active,2022-08-19,,199,0,199.0
100436,436,Starter,Monthly,Active,2023-11-12,,29,0,29.0
100437,437,Pro,Annual,Active,2023-01-16,,79,10,71.1
100438,438,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100439,439,Starter,Monthly,Active,2023-02-15,,29,0,29.0
100440,440,Starter,Monthly,Active,2025-12-01,,29,5,27.55
100441,441,Starter,Monthly,Active,2024-09-07,,29,10,26.1
100442,442,Starter,Monthly,Active,2021-12-22,,29,5,27.55
100443,443,Pro,Annual,Active,2021-07-25,,79,10,71.1
100444,444,Starter,Monthly,Active,2024-07-09,,29,0,29.0
100445,445,Starter,Monthly,Active,2023-01-16,,29,0,29.0
100446,446,Starter,Monthly,Cancelled,2021-01-26,2026-01-26,29,5,27.55
100447,447,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,5,27.55
100448,448,Enterprise,Annual,Active,2021-09-23,,199,0,199.0
100449,449,Starter,Monthly,Active,2025-05-05,,29,5,27.55
100450,450,Enterprise,Annual,Active,2020-02-01,,199,10,179.1
100451,451,Pro,Annual,Active,2020-09-28,,79,0,79.0
100452,452,Starter,Monthly,Active,2024-03-11,,29,10,26.1
100453,453,Starter,Monthly,Active,2021-01-26,,29,0,29.0
100454,454,Starter,Monthly,Cancelled,2023-09-13,2026-01-13,29,0,29.0
100455,455,Enterprise,Annual,Active,2020-12-27,,199,0,199.0
100456,456,Starter,Monthly,Active,2024-01-11,,29,5,27.55
100457,457,Pro,Annual,Active,2023-09-13,,79,0,79.0
100458,458,Enterprise,Annual,Active,2023-07-15,,199,5,189.05
100459,459,Starter,Monthly,Active,2025-11-01,,29,5,27.55
100460,460,Starter,Monthly,Active,2025-12-01,,29,0,29.0
100461,461,Starter,Monthly,Active,2025-07-04,,29,10,26.1
100462,462,Starter,Monthly,Active,2024-01-11,,29,5,27.55
100463,463,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,0,29.0
100464,464,Starter,Monthly,Cancelled,2025-06-04,2026-01-04,29,0,29.0
100465,465,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100466,466,Enterprise,Annual,Active,2020-04-01,,199,0,199.0
100467,467,Enterprise,Annual,Active,2020-09-28,,199,5,189.05
100468,468,Pro,Annual,Active,2020-02-01,,79,5,75.05
100469,469,Enterprise,Annual,Active,2022-05-21,,199,0,199.0
100470,470,Starter,Monthly,Cancelled,2024-12-06,2026-01-06,29,5,27.55
100471,471,Pro,Annual,Active,2024-08-08,,79,0,79.0
100472,472,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
100473,473,Starter,Monthly,Active,2025-04-05,,29,10,26.1
100474,474,Starter,Monthly,Active,2024-01-11,,29,0,29.0
100475,475,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
100476,476,Starter,Monthly,Cancelled,2024-01-11,2026-01-11,29,5,27.55
100477,477,Starter,Monthly,Active,2023-02-15,,29,0,29.0
100478,478,Starter,Monthly,Active,2025-06-04,,29,15,24.65
100479,479,Starter,Monthly,Cancelled,2025-08-03,2026-01-03,29,0,29.0
100480,480,Starter,Monthly,Cancelled,2024-10-07,2026-01-07,29,0,29.0
100481,481,Enterprise,Annual,Active,2025-02-04,,199,0,199.0
100482,482,Starter,Monthly,Cancelled,2022-01-21,2026-01-21,29,0,29.0
100483,483,Starter,Monthly,Active,2024-05-10,,29,5,27.55
100484,484,Pro,Annual,Active,2020-02-01,,79,0,79.0
100485,485,Starter,Monthly,Cancelled,2025-05-05,2026-01-05,29,0,29.0
100486,486,Enterprise,Annual,Active,2020-02-01,,199,10,179.1
100487,487,Starter,Monthly,Active,2024-10-07,,29,0,29.0
100488,488,Enterprise,Annual,Active,2020-02-01,,199,5,189.05
100489,489,Enterprise,Annual,Active,2025-12-31,,199,15,169.15
100490,490,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
100491,491,Enterprise,Annual,Active,2020-10-28,,199,5,189.05
100492,492,Starter,Monthly,Active,2025-11-01,,29,5,27.55
100493,493,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,10,26.1
100494,494,Pro,Annual,Active,2020-12-27,,79,0,79.0
100495,495,Starter,Monthly,Active,2025-12-01,,29,10,26.1
100496,496,Pro,Annual,Cancelled,2024-03-11,2026-01-11,79,0,79.0
100497,497,Starter,Monthly,Active,2023-09-13,,29,0,29.0
100498,498,Enterprise,Annual,Active,2020-04-01,,199,0,199.0
100499,499,Starter,Monthly,Cancelled,2025-08-03,2026-01-03,29,0,29.0
100500,500,Starter,Monthly,Cancelled,2025-01-05,2026-01-05,29,5,27.55
100501,501,Pro,Annual,Active,2023-03-17,,79,0,79.0
100502,502,Enterprise,Annual,Active,2020-03-02,,199,10,179.1
100503,503,Pro,Annual,Active,2020-04-01,,79,0,79.0
100504,504,Starter,Monthly,Active,2021-09-23,,29,0,29.0
100505,505,Enterprise,Annual,Active,2020-05-01,,199,15,169.15
100506,506,Starter,Monthly,Cancelled,2024-05-10,2026-01-10,29,0,29.0
100507,507,Starter,Monthly,Active,2025-02-04,,29,0,29.0
100508,508,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,0,29.0
100509,509,Starter,Monthly,Cancelled,2025-07-04,2026-01-04,29,0,29.0
100510,510,Starter,Monthly,Active,2025-12-01,,29,0,29.0
100511,511,Pro,Annual,Active,2024-05-10,,79,10,71.1
100512,512,Starter,Monthly,Active,2020-12-27,,29,0,29.0
100513,513,Starter,Monthly,Cancelled,2025-08-03,2026-01-03,29,5,27.55
100514,514,Starter,Monthly,Active,2021-05-26,,29,0,29.0
100515,515,Starter,Monthly,Active,2023-07-15,,29,0,29.0
100516,516,Starter,Monthly,Cancelled,2022-09-18,2026-01-18,29,10,26.1
100517,517,Pro,Annual,Active,2023-09-13,,79,0,79.0
100518,518,Starter,Monthly,Active,2025-08-03,,29,15,24.65
100519,519,Starter,Monthly,Cancelled,2023-10-13,2026-01-13,29,10,26.1
100520,520,Starter,Monthly,Active,2025-01-05,,29,0,29.0
100521,521,Pro,Annual,Active,2020-06-30,,79,0,79.0
100522,522,Starter,Monthly,Active,2023-08-14,,29,0,29.0
100523,523,Starter,Monthly,Active,2021-06-25,,29,0,29.0
100524,524,Starter,Monthly,Cancelled,2024-02-10,2026-01-10,29,0,29.0
100525,525,Starter,Monthly,Cancelled,2023-03-17,2026-01-17,29,10,26.1
100526,526,Pro,Annual,Active,2021-09-23,,79,0,79.0
100527,527,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100528,528,Pro,Annual,Active,2021-03-27,,79,5,75.05
100529,529,Enterprise,Annual,Active,2023-02-15,,199,0,199.0
100530,530,Enterprise,Annual,Active,2021-05-26,,199,0,199.0
100531,531,Enterprise,Annual,Active,2024-01-11,,199,0,199.0
100532,532,Enterprise,Annual,Active,2020-04-01,,199,0,199.0
100533,533,Starter,Monthly,Active,2025-11-01,,29,0,29.0
100534,534,Pro,Annual,Active,2020-05-31,,79,0,79.0
100535,535,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,5,27.55
100536,536,Starter,Monthly,Active,2025-01-05,,29,0,29.0
100537,537,Starter,Monthly,Active,2020-10-28,,29,5,27.55
100538,538,Pro,Annual,Active,2023-04-16,,79,0,79.0
100539,539,Pro,Annual,Active,2020-05-01,,79,0,79.0
100540,540,Enterprise,Annual,Active,2021-01-26,,199,0,199.0
100541,541,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100542,542,Starter,Monthly,Active,2025-02-04,,29,0,29.0
100543,543,Starter,Monthly,Active,2025-12-01,,29,0,29.0
100544,544,Starter,Monthly,Cancelled,2025-03-06,2026-01-06,29,0,29.0
100545,545,Starter,Monthly,Cancelled,2024-12-06,2026-01-06,29,5,27.55
100546,546,Pro,Annual,Active,2023-03-17,,79,15,67.15
100547,547,Starter,Monthly,Cancelled,2022-10-18,2026-01-18,29,0,29.0
100548,548,Pro,Annual,Active,2020-08-29,,79,10,71.1
100549,549,Pro,Annual,Active,2021-11-22,,79,0,79.0
100550,550,Starter,Monthly,Active,2024-10-07,,29,0,29.0
100551,551,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100552,552,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100553,553,Enterprise,Annual,Active,2021-06-25,,199,0,199.0
100554,554,Enterprise,Annual,Active,2024-02-10,,199,10,179.1
100555,555,Starter,Monthly,Cancelled,2023-05-16,2026-01-16,29,0,29.0
100556,556,Pro,Annual,Active,2021-05-26,,79,0,79.0
100557,557,Starter,Monthly,Active,2025-12-01,,29,0,29.0
100558,558,Pro,Annual,Active,2022-11-17,,79,0,79.0
100559,559,Starter,Monthly,Active,2025-02-04,,29,10,26.1
100560,560,Starter,Monthly,Active,2025-12-01,,29,0,29.0
100561,561,Pro,Annual,Active,2021-05-26,,79,0,79.0
100562,562,Starter,Monthly,Active,2025-10-02,,29,10,26.1
100563,563,Starter,Monthly,Active,2025-06-04,,29,0,29.0
100564,564,Enterprise,Annual,Active,2021-02-25,,199,0,199.0
100565,565,Starter,Monthly,Active,2025-06-04,,29,5,27.55
100566,566,Enterprise,Annual,Active,2020-03-02,,199,0,199.0
100567,567,Pro,Annual,Active,2024-10-07,,79,5,75.05
100568,568,Enterprise,Annual,Active,2020-03-02,,199,0,199.0
100569,569,Starter,Monthly,Cancelled,2023-02-15,2026-01-15,29,0,29.0
100570,570,Pro,Annual,Active,2025-02-04,,79,0,79.0
100571,571,Enterprise,Annual,Active,2021-01-26,,199,10,179.1
100572,572,Enterprise,Annual,Active,2022-02-20,,199,0,199.0
100573,573,Pro,Annual,Active,2025-02-04,,79,15,67.15
100574,574,Pro,Annual,Cancelled,2021-05-26,2026-01-26,79,0,79.0
100575,575,Starter,Monthly,Active,2023-09-13,,29,5,27.55
100576,576,Enterprise,Annual,Active,2020-12-27,,199,5,189.05
100577,577,Pro,Annual,Active,2023-06-15,,79,0,79.0
100578,578,Starter,Monthly,Active,2025-04-05,,29,0,29.0
100579,579,Starter,Monthly,Active,2023-02-15,,29,5,27.55
100580,580,Starter,Monthly,Active,2025-11-01,,29,0,29.0
100581,581,Starter,Monthly,Cancelled,2025-01-05,2026-01-05,29,0,29.0
100582,582,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
100583,583,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,0,29.0
100584,584,Starter,Monthly,Active,2025-12-01,,29,0,29.0
100585,585,Starter,Monthly,Active,2025-10-02,,29,0,29.0
100586,586,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
100587,587,Enterprise,Annual,Active,2021-09-23,,199,0,199.0
100588,588,Pro,Annual,Active,2025-08-03,,79,10,71.1
100589,589,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100590,590,Enterprise,Annual,Active,2020-03-02,,199,0,199.0
100591,591,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100592,592,Pro,Annual,Active,2022-03-22,,79,0,79.0
100593,593,Enterprise,Annual,Active,2020-10-28,,199,10,179.1
100594,594,Starter,Monthly,Active,2023-07-15,,29,0,29.0
100595,595,Starter,Monthly,Active,2025-12-01,,29,10,26.1
100596,596,Starter,Monthly,Cancelled,2025-01-05,2026-01-05,29,0,29.0
100597,597,Enterprise,Annual,Active,2024-09-07,,199,0,199.0
100598,598,Starter,Monthly,Active,2025-09-02,,29,5,27.55
100599,599,Pro,Annual,Active,2021-10-23,,79,0,79.0
100600,600,Enterprise,Annual,Active,2020-08-29,,199,0,199.0
100601,601,Starter,Monthly,Active,2024-09-07,,29,0,29.0
100602,602,Pro,Annual,Active,2025-11-01,,79,0,79.0
100603,603,Pro,Annual,Active,2020-07-30,,79,0,79.0
100604,604,Enterprise,Annual,Active,2022-03-22,,199,0,199.0
100605,605,Pro,Annual,Active,2023-05-16,,79,0,79.0
100606,606,Enterprise,Annual,Active,2020-02-01,,199,5,189.05
100607,607,Enterprise,Annual,Active,2022-11-17,,199,5,189.05
100608,608,Pro,Annual,Active,2021-10-23,,79,10,71.1
100609,609,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100610,610,Starter,Monthly,Cancelled,2020-08-29,2026-01-29,29,0,29.0
100611,611,Starter,Monthly,Cancelled,2025-04-05,2026-01-05,29,0,29.0
100612,612,Starter,Monthly,Cancelled,2025-04-05,2026-01-05,29,10,26.1
100613,613,Enterprise,Annual,Active,2020-07-30,,199,0,199.0
100614,614,Pro,Annual,Active,2022-05-21,,79,0,79.0
100615,615,Enterprise,Annual,Active,2021-11-22,,199,0,199.0
100616,616,Starter,Monthly,Active,2024-10-07,,29,0,29.0
100617,617,Starter,Monthly,Active,2025-05-05,,29,5,27.55
100618,618,Pro,Annual,Active,2020-07-30,,79,5,75.05
100619,619,Starter,Monthly,Active,2021-04-26,,29,15,24.65
100620,620,Starter,Monthly,Active,2025-06-04,,29,0,29.0
100621,621,Starter,Monthly,Active,2025-03-06,,29,0,29.0
100622,622,Pro,Annual,Active,2020-11-27,,79,0,79.0
100623,623,Pro,Annual,Active,2022-09-18,,79,0,79.0
100624,624,Enterprise,Annual,Active,2024-05-10,,199,10,179.1
100625,625,Starter,Monthly,Cancelled,2025-06-04,2026-01-04,29,0,29.0
100626,626,Starter,Monthly,Active,2023-12-12,,29,5,27.55
100627,627,Starter,Monthly,Active,2024-02-10,,29,15,24.65
100628,628,Pro,Annual,Active,2020-07-30,,79,0,79.0
100629,629,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100630,630,Starter,Monthly,Cancelled,2021-12-22,2026-01-22,29,0,29.0
100631,631,Starter,Monthly,Cancelled,2022-06-20,2026-01-20,29,0,29.0
100632,632,Starter,Monthly,Active,2022-03-22,,29,0,29.0
100633,633,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100634,634,Pro,Annual,Active,2025-03-06,,79,0,79.0
100635,635,Pro,Annual,Active,2022-09-18,,79,0,79.0
100636,636,Starter,Monthly,Cancelled,2020-08-29,2026-01-29,29,5,27.55
100637,637,Enterprise,Annual,Active,2023-06-15,,199,0,199.0
100638,638,Enterprise,Annual,Active,2020-05-31,,199,0,199.0
100639,639,Pro,Annual,Cancelled,2021-05-26,2026-01-26,79,0,79.0
100640,640,Starter,Monthly,Cancelled,2025-03-06,2026-01-06,29,0,29.0
100641,641,Enterprise,Annual,Active,2020-05-31,,199,10,179.1
100642,642,Starter,Monthly,Cancelled,2022-06-20,2026-01-20,29,15,24.65
100643,643,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
100644,644,Pro,Annual,Active,2021-12-22,,79,0,79.0
100645,645,Starter,Monthly,Active,2024-10-07,,29,0,29.0
100646,646,Starter,Monthly,Cancelled,2024-05-10,2026-01-10,29,0,29.0
100647,647,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,5,27.55
100648,648,Pro,Annual,Active,2021-11-22,,79,5,75.05
100649,649,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,10,26.1
100650,650,Starter,Monthly,Active,2024-01-11,,29,10,26.1
100651,651,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,0,29.0
100652,652,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
100653,653,Enterprise,Annual,Active,2023-02-15,,199,0,199.0
100654,654,Starter,Monthly,Active,2024-08-08,,29,0,29.0
100655,655,Starter,Monthly,Cancelled,2025-05-05,2026-01-05,29,0,29.0
100656,656,Starter,Monthly,Active,2025-03-06,,29,0,29.0
100657,657,Enterprise,Annual,Active,2020-05-31,,199,0,199.0
100658,658,Pro,Annual,Active,2022-04-21,,79,0,79.0
100659,659,Pro,Annual,Cancelled,2025-11-01,2026-01-01,79,0,79.0
100660,660,Starter,Monthly,Active,2022-12-17,,29,10,26.1
100661,661,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,5,27.55
100662,662,Starter,Monthly,Active,2025-03-06,,29,0,29.0
100663,663,Starter,Monthly,Active,2025-12-01,,29,0,29.0
100664,664,Enterprise,Annual,Active,2020-08-29,,199,5,189.05
100665,665,Enterprise,Annual,Active,2021-04-26,,199,0,199.0
100666,666,Starter,Monthly,Active,2025-10-02,,29,0,29.0
100667,667,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,0,29.0
100668,668,Starter,Monthly,Active,2021-12-22,,29,5,27.55
100669,669,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,5,27.55
100670,670,Enterprise,Annual,Active,2020-04-01,,199,10,179.1
100671,671,Pro,Annual,Active,2021-08-24,,79,0,79.0
100672,672,Enterprise,Annual,Active,2021-08-24,,199,0,199.0
100673,673,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
100674,674,Starter,Monthly,Active,2024-03-11,,29,0,29.0
100675,675,Starter,Monthly,Cancelled,2021-09-23,2026-01-23,29,0,29.0
100676,676,Enterprise,Annual,Active,2020-08-29,,199,0,199.0
100677,677,Pro,Annual,Active,2022-01-21,,79,0,79.0
100678,678,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,10,26.1
100679,679,Starter,Monthly,Active,2025-10-02,,29,0,29.0
100680,680,Starter,Monthly,Active,2022-04-21,,29,5,27.55
100681,681,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
100682,682,Enterprise,Annual,Active,2020-12-27,,199,0,199.0
100683,683,Starter,Monthly,Active,2025-10-02,,29,0,29.0
100684,684,Pro,Annual,Active,2022-09-18,,79,5,75.05
100685,685,Starter,Monthly,Active,2025-12-01,,29,0,29.0
100686,686,Starter,Monthly,Active,2025-12-01,,29,0,29.0
100687,687,Pro,Annual,Active,2021-10-23,,79,0,79.0
100688,688,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,0,29.0
100689,689,Pro,Annual,Active,2021-09-23,,79,0,79.0
100690,690,Starter,Monthly,Active,2021-10-23,,29,0,29.0
100691,691,Starter,Monthly,Active,2025-12-01,,29,0,29.0
100692,692,Pro,Annual,Active,2023-06-15,,79,5,75.05
100693,693,Pro,Annual,Active,2022-02-20,,79,0,79.0
100694,694,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,0,29.0
100695,695,Pro,Annual,Active,2024-03-11,,79,0,79.0
100696,696,Starter,Monthly,Active,2025-12-01,,29,15,24.65
100697,697,Enterprise,Annual,Active,2020-02-01,,199,5,189.05
100698,698,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,0,29.0
100699,699,Pro,Annual,Active,2022-02-20,,79,0,79.0
100700,700,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100701,701,Enterprise,Annual,Active,2020-07-30,,199,5,189.05
100702,702,Starter,Monthly,Active,2023-02-15,,29,5,27.55
100703,703,Starter,Monthly,Active,2023-08-14,,29,5,27.55
100704,704,Starter,Monthly,Active,2025-11-01,,29,0,29.0
100705,705,Starter,Monthly,Active,2025-09-02,,29,0,29.0
100706,706,Starter,Monthly,Cancelled,2023-12-12,2026-01-12,29,0,29.0
100707,707,Enterprise,Annual,Active,2020-08-29,,199,0,199.0
100708,708,Pro,Annual,Active,2023-10-13,,79,0,79.0
100709,709,Starter,Monthly,Active,2023-08-14,,29,0,29.0
100710,710,Starter,Monthly,Active,2023-08-14,,29,0,29.0
100711,711,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,5,27.55
100712,712,Starter,Monthly,Active,2024-05-10,,29,5,27.55
100713,713,Enterprise,Annual,Active,2021-03-27,,199,0,199.0
100714,714,Starter,Monthly,Active,2024-11-06,,29,5,27.55
100715,715,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100716,716,Starter,Monthly,Active,2022-03-22,,29,0,29.0
100717,717,Enterprise,Annual,Active,2020-03-02,,199,0,199.0
100718,718,Starter,Monthly,Active,2023-05-16,,29,10,26.1
100719,719,Starter,Monthly,Active,2023-11-12,,29,0,29.0
100720,720,Starter,Monthly,Active,2020-05-31,,29,0,29.0
100721,721,Pro,Annual,Active,2025-11-01,,79,0,79.0
100722,722,Enterprise,Annual,Active,2020-12-27,,199,0,199.0
100723,723,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,10,26.1
100724,724,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,15,24.65
100725,725,Starter,Monthly,Cancelled,2023-04-16,2026-01-16,29,5,27.55
100726,726,Starter,Monthly,Active,2025-04-05,,29,10,26.1
100727,727,Enterprise,Annual,Active,2024-03-11,,199,0,199.0
100728,728,Starter,Monthly,Active,2025-08-03,,29,0,29.0
100729,729,Starter,Monthly,Cancelled,2023-07-15,2026-01-15,29,10,26.1
100730,730,Enterprise,Annual,Active,2020-08-29,,199,0,199.0
100731,731,Starter,Monthly,Cancelled,2022-04-21,2026-01-21,29,0,29.0
100732,732,Starter,Monthly,Active,2025-08-03,,29,5,27.55
100733,733,Starter,Monthly,Active,2023-12-12,,29,0,29.0
100734,734,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100735,735,Starter,Monthly,Active,2023-10-13,,29,0,29.0
100736,736,Starter,Monthly,Active,2023-05-16,,29,10,26.1
100737,737,Pro,Annual,Active,2023-07-15,,79,5,75.05
100738,738,Enterprise,Annual,Active,2020-04-01,,199,0,199.0
100739,739,Starter,Monthly,Active,2022-07-20,,29,15,24.65
100740,740,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100741,741,Enterprise,Annual,Active,2022-02-20,,199,0,199.0
100742,742,Starter,Monthly,Active,2025-11-01,,29,0,29.0
100743,743,Starter,Monthly,Cancelled,2025-03-06,2026-01-06,29,0,29.0
100744,744,Enterprise,Annual,Active,2020-12-27,,199,0,199.0
100745,745,Starter,Monthly,Active,2025-08-03,,29,0,29.0
100746,746,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100747,747,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
100748,748,Starter,Monthly,Active,2025-10-02,,29,0,29.0
100749,749,Enterprise,Annual,Active,2022-01-21,,199,0,199.0
100750,750,Pro,Annual,Active,2020-10-28,,79,0,79.0
100751,751,Starter,Monthly,Active,2023-10-13,,29,0,29.0
100752,752,Enterprise,Annual,Active,2020-04-01,,199,0,199.0
100753,753,Starter,Monthly,Active,2025-06-04,,29,0,29.0
100754,754,Enterprise,Annual,Active,2025-12-31,,199,0,199.0
100755,755,Starter,Monthly,Active,2025-11-01,,29,0,29.0
100756,756,Starter,Monthly,Cancelled,2024-05-10,2026-01-10,29,0,29.0
