user_id,customer_id,gender,senior_citizen,partner,dependents,signup_date,country,industry,company_size,acquisition_channel,device_type
267,6292-TOSSS,Male,0,No,No,2021-11-22,Germany,Education,Mid-Market,LinkedIn,Tablet
268,3197-ARFOY,Female,1,No,No,2024-06-09,Germany,Technology,Startup,LinkedIn,Tablet
269,6323-AYBRX,Male,0,No,No,2021-02-25,United States,Finance,SMB,Google Ads,Mobile
270,7014-ZZXAW,Female,0,Yes,No,2020-03-02,United States,Retail,Mid-Market,Referral,Tablet
271,4385-GZQXV,Female,1,No,No,2024-09-07,India,Technology,Enterprise,Referral,Tablet
272,7633-MVPUY,Male,0,Yes,No,2021-04-26,India,Manufacturing,SMB,Email Campaign,Mobile
273,6366-ZGQGL,Male,0,No,No,2025-12-01,India,Finance,Startup,Email Campaign,Desktop
274,4716-HHKQH,Male,1,Yes,No,2024-05-10,Australia,Healthcare,Startup,LinkedIn,Desktop
275,5940-AHUHD,Male,0,No,No,2025-12-01,Canada,Technology,SMB,Email Campaign,Desktop
276,6432-TWQLB,Male,0,Yes,No,2025-08-03,Canada,Education,SMB,Referral,Desktop
277,4484-GLZOU,Female,0,Yes,No,2021-09-23,India,Retail,Mid-Market,Organic Search,Mobile
278,3179-GBRWV,Male,1,Yes,No,2024-04-10,United Kingdom,Finance,Mid-Market,Google Ads,Desktop
279,8645-KWHJO,Male,0,No,No,2024-11-06,Germany,Technology,SMB,Referral,Desktop
280,4130-MZLCC,Female,0,No,No,2025-08-03,India,Healthcare,SMB,Partner,Desktop
281,0314-TKOSI,Female,0,No,No,2025-07-04,India,Retail,SMB,Email Campaign,Desktop
282,8229-MYEJZ,Female,0,No,No,2025-03-06,United States,Retail,Startup,Google Ads,Mobile
283,2080-SRCDE,Female,0,No,Yes,2025-12-01,United States,Technology,Startup,Partner,Mobile
284,9577-WJVCQ,Female,0,No,No,2020-05-31,United States,Healthcare,SMB,Google Ads,Desktop
285,9512-UIBFX,Male,0,Yes,Yes,2024-07-09,United Kingdom,Manufacturing,Startup,LinkedIn,Mobile
286,6202-DYYFX,Female,0,No,No,2024-03-11,United States,Manufacturing,Startup,Email Campaign,Mobile
287,3808-HFKDE,Female,0,No,No,2024-05-10,Canada,Finance,Startup,,Mobile
288,5583-SXDAG,Male,0,Yes,No,2025-12-01,Canada,Technology,Startup,Google Ads,Desktop
289,3488-PGMQJ,Male,1,No,No,2025-05-05,United States,Finance,Startup,LinkedIn,Desktop
290,3580-REOAC,Male,0,No,No,2025-03-06,United Kingdom,Manufacturing,SMB,Email Campaign,Desktop
291,7534-BFESC,Male,1,No,No,2024-01-11,United States,Retail,SMB,Referral,Mobile
292,3727-OWVYD,Male,0,No,No,2023-02-15,United States,Finance,SMB,Organic Search,Desktop
293,2294-SALNE,Male,0,Yes,Yes,2024-02-10,India,Healthcare,SMB,Partner,Desktop
294,4847-TAJYI,Female,1,No,No,2025-07-04,United States,Education,Enterprise,,Desktop
295,1563-IWQEX,Female,0,No,No,2025-01-05,United States,Manufacturing,Startup,Google Ads,Mobile
296,8203-XJZRC,Male,0,No,No,2025-12-01,Canada,Manufacturing,SMB,Referral,Mobile
297,6556-DBKZF,Female,0,Yes,Yes,2020-03-02,India,Healthcare,Startup,,Desktop
298,6851-WEFYX,Male,1,Yes,No,2023-02-15,United States,Finance,SMB,Email Campaign,Mobile
299,2985-JUUBZ,Male,0,Yes,Yes,2022-09-18,United Kingdom,Technology,Enterprise,Referral,Desktop
300,6390-DSAZX,Female,0,No,Yes,2025-12-01,United States,Retail,Mid-Market,Referral,Desktop
301,0895-LMRSF,Male,0,No,No,2024-02-10,United States,Education,SMB,Email Campaign,Desktop
302,8098-LLAZX,Female,1,No,No,2025-09-02,Canada,Technology,SMB,LinkedIn,Desktop
303,8266-VBFQL,Male,0,No,No,2025-09-02,Canada,Technology,SMB,Organic Search,Mobile
304,8181-YHCMF,Female,0,Yes,Yes,2020-05-31,United Kingdom,Healthcare,Startup,,Mobile
305,2240-HSJQD,Male,0,No,Yes,2022-11-17,Germany,Finance,SMB,Partner,Mobile
306,1248-DYXUB,Male,0,Yes,Yes,2021-09-23,Australia,Manufacturing,SMB,Google Ads,Desktop
307,0265-EDXBD,Male,1,Yes,No,2023-05-16,Canada,Manufacturing,Startup,LinkedIn,Desktop
308,4115-BNPJY,Male,0,Yes,Yes,2023-08-14,United States,Healthcare,Startup,LinkedIn,Desktop
309,3167-SNQPL,Male,1,Yes,Yes,2022-11-17,India,Finance,Mid-Market,Referral,Mobile
310,4091-TVOCN,Male,0,No,Yes,2022-01-21,United States,Healthcare,Startup,Partner,Desktop
311,1098-TDVUQ,Female,0,No,No,2025-12-01,United States,Manufacturing,Startup,Email Campaign,Desktop
312,7277-OZCGZ,Female,0,No,No,2024-03-11,United States,Technology,SMB,Referral,Mobile
313,1557-EMYVT,Female,0,No,No,2022-06-20,United States,Retail,Startup,Referral,Tablet
314,2799-ARNLO,Female,1,Yes,No,2025-08-03,Australia,Finance,Mid-Market,Email Campaign,Desktop
315,7563-BIUPC,Male,0,No,No,2025-08-03,India,Education,SMB,Google Ads,Desktop
316,5027-YOCXN,Male,0,Yes,Yes,2021-10-23,Germany,Education,Mid-Market,Email Campaign,Desktop
317,3973-SKMLN,Male,0,No,No,2020-03-02,United States,Technology,Startup,Referral,Mobile
318,2321-OMBXY,Female,0,Yes,Yes,2022-11-17,United States,Healthcare,Mid-Market,Organic Search,Desktop
319,2840-XANRC,Male,1,Yes,No,2024-01-11,United States,Healthcare,Mid-Market,Email Campaign,Mobile
320,6745-JEFZB,Male,0,Yes,No,2023-02-15,United States,Manufacturing,Startup,Google Ads,Mobile
321,5020-ZSTTY,Female,1,No,No,2021-07-25,Canada,Technology,Startup,Email Campaign,Desktop
322,9880-TDQAC,Female,0,Yes,Yes,2020-02-01,Germany,Manufacturing,Mid-Market,Email Campaign,Desktop
323,8705-WZCYL,Male,0,No,No,2025-12-01,Germany,Manufacturing,Startup,LinkedIn,Desktop
324,7102-JJVTX,Female,0,Yes,Yes,2025-04-05,United States,Education,SMB,,Desktop
325,8626-PTQGE,Male,0,No,No,2020-05-01,Australia,Manufacturing,Startup,Referral,Desktop
326,4983-CLMLV,Female,0,Yes,No,2021-09-23,Germany,Manufacturing,Startup,Referral,Desktop
327,5701-YVSVF,Female,1,Yes,No,2025-02-04,United Kingdom,Education,Startup,Email Campaign,Mobile
328,5804-LEPIM,Female,1,No,No,2025-11-01,United Kingdom,Healthcare,SMB,Organic Search,Desktop
329,5697-GOMBF,Female,1,Yes,Yes,2023-09-13,United States,Finance,SMB,Partner,Mobile
330,2739-CACDQ,Female,1,No,No,2024-08-08,United States,Retail,Startup,Referral,Desktop
331,9385-EHGDO,Female,0,Yes,Yes,2023-02-15,United States,Manufacturing,Mid-Market,Email Campaign,Mobile
332,9498-FIMXL,Female,0,No,No,2025-05-05,India,Finance,SMB,Email Campaign,Mobile
333,2379-GYFLQ,Male,0,No,No,2022-03-22,United States,Education,Enterprise,Partner,Mobile
334,0122-OAHPZ,Female,0,No,No,2025-06-04,United States,Finance,Enterprise,Email Campaign,Desktop
335,2868-SNELZ,Female,0,No,No,2025-11-01,United States,Retail,Mid-Market,Partner,Mobile
336,4322-RCYMT,Male,0,Yes,Yes,2020-05-31,United States,Finance,Enterprise,Partner,Mobile
337,6680-NENYN,Female,0,No,No,2022-06-20,India,Finance,Mid-Market,Email Campaign,Desktop
338,2088-IEBAU,Female,0,No,No,2020-05-31,Germany,Finance,Mid-Market,Email Campaign,Mobile
339,7982-VCELR,Female,0,No,No,2023-01-16,Canada,Finance,Startup,LinkedIn,Mobile
340,1343-EHPYB,Male,0,Yes,No,2020-10-28,United States,Technology,Startup,Partner,Desktop
341,6035-BXTTY,Female,1,No,No,2023-05-16,Canada,Manufacturing,Mid-Market,Google Ads,Desktop
342,6885-PKOAM,Female,0,Yes,No,2020-03-02,Canada,Education,SMB,Partner,Mobile
343,7520-HQWJU,Female,0,Yes,Yes,2020-07-30,United States,Retail,Mid-Market,Google Ads,Desktop
344,9639-BUJXT,Male,0,No,No,2020-10-28,United States,Education,Mid-Market,Email Campaign,Desktop
345,5924-SNGKP,Female,0,No,Yes,2022-08-19,United States,Technology,Startup,Referral,Desktop
346,0021-IKXGC,Female,1,No,No,2025-12-01,United Kingdom,Technology,Mid-Market,Organic Search,Desktop
347,2034-GDRCN,Female,0,No,No,2025-11-01,United Kingdom,Technology,Startup,Email Campaign,Desktop
348,8966-SNIZF,Female,0,Yes,No,2020-04-01,United States,Manufacturing,Startup,Organic Search,Desktop
349,6243-OZGFH,Female,0,No,No,2024-02-10,United States,Technology,SMB,LinkedIn,Desktop
350,4654-DLAMQ,Female,1,Yes,No,2020-09-28,United Kingdom,Finance,Startup,Google Ads,Mobile
351,0513-RBGPE,Male,0,Yes,Yes,2022-12-17,Canada,Education,SMB,LinkedIn,Desktop
352,5160-UXJED,Male,0,No,Yes,2024-08-08,India,Healthcare,SMB,Referral,Desktop
353,4115-NZRKS,Female,1,No,No,2025-06-04,Germany,Retail,Startup,Referral,Desktop
354,0219-YTZUE,Male,0,Yes,Yes,2025-09-02,United States,Technology,Mid-Market,Partner,Desktop
355,0623-IIHUG,Female,1,No,No,2024-04-10,United States,Education,SMB,Email Campaign,Desktop
356,4572-DVCGN,Female,0,No,No,2025-03-06,United Kingdom,Technology,Startup,Partner,Desktop
357,3351-NGXYI,Female,1,No,No,2024-09-07,United States,Manufacturing,Startup,Referral,Mobile
358,8984-EYLLL,Male,0,Yes,No,2020-09-28,United Kingdom,Technology,Mid-Market,Referral,Desktop
359,9057-MSWCO,Male,1,Yes,No,2023-10-13,Australia,Technology,Mid-Market,Partner,Desktop
360,9833-TGFHX,Male,0,Yes,Yes,2022-07-20,United Kingdom,Technology,Startup,LinkedIn,Mobile
361,9294-TDIPC,Male,0,No,Yes,2025-08-03,United States,Technology,Startup,Organic Search,Desktop
362,5229-DTFYB,Female,0,No,No,2022-08-19,United Kingdom,Retail,Mid-Market,Google Ads,Mobile
363,0104-PPXDV,Male,0,Yes,No,2021-03-27,Canada,Education,SMB,Referral,Mobile
364,5176-LMJXE,Female,0,No,No,2022-02-20,Canada,Manufacturing,Startup,Partner,Desktop
365,3583-KRKMD,Male,0,No,No,2024-07-09,Australia,Technology,SMB,,Tablet
366,1010-DIAUQ,Male,0,No,No,2025-08-03,United States,Technology,SMB,LinkedIn,Tablet
367,9069-LGEUL,Male,0,Yes,No,2024-02-10,Australia,Technology,Mid-Market,,Desktop
368,7302-ZHMHP,Female,0,No,No,2025-12-01,Australia,Technology,Startup,LinkedIn,Mobile
369,9571-EDEBV,Male,0,Yes,No,2020-03-02,United States,Finance,SMB,Organic Search,Mobile
370,3520-FJGCV,Male,0,Yes,Yes,2020-02-01,United States,Finance,Startup,LinkedIn,Tablet
371,6563-VRERX,Male,0,Yes,Yes,2023-04-16,United States,Healthcare,Enterprise,Google Ads,Mobile
372,0259-GBZSH,Male,0,No,No,2025-11-01,United States,Technology,Mid-Market,Google Ads,Mobile
373,6122-EFVKN,Male,0,No,Yes,2024-01-11,United States,Healthcare,Mid-Market,Referral,Desktop
374,2805-EDJPQ,Female,0,Yes,Yes,2021-05-26,Germany,Retail,SMB,Organic Search,Desktop
375,6862-CQUMB,Male,0,No,No,2022-12-17,United States,Healthcare,SMB,Email Campaign,Desktop
376,7156-MXBJE,Female,0,No,No,2022-06-20,United States,Education,Enterprise,Referral,Desktop
377,6158-HDPXZ,Male,0,No,No,2025-12-01,India,Finance,Startup,Partner,Tablet
378,9601-BRXPO,Female,0,Yes,No,2023-12-12,United States,Finance,Mid-Market,LinkedIn,Desktop
379,2863-IMQDR,Female,0,No,No,2020-12-27,India,Technology,Startup,LinkedIn,Mobile
380,5686-CMAWK,Male,0,No,No,2024-08-08,United States,Technology,Startup,Google Ads,Desktop
381,5651-CRHKQ,Female,0,Yes,No,2022-08-19,United States,Retail,SMB,Partner,Desktop
382,6905-NIQIN,Male,0,No,No,2025-12-01,Germany,Manufacturing,Mid-Market,Google Ads,Desktop
383,8204-YJCLA,Male,1,Yes,Yes,2020-02-01,United Kingdom,Retail,Mid-Market,Partner,Desktop
384,5167-ZFFMM,Male,0,No,No,2025-12-01,India,Education,SMB,Google Ads,Tablet
385,6583-SZVGP,Male,0,No,No,2022-01-21,Germany,Technology,SMB,Email Campaign,
386,4895-TMWIR,Male,1,Yes,No,2025-02-04,India,Technology,Enterprise,Email Campaign,Desktop
387,0533-BNWKF,Female,1,Yes,No,2021-06-25,United States,Retail,Startup,Referral,Desktop
388,1708-PBBOA,Female,0,No,No,2022-07-20,United States,Retail,Mid-Market,Email Campaign,Desktop
389,8782-LKFPK,Male,0,No,No,2022-05-21,India,Retail,SMB,Partner,Desktop
390,5522-JBWMO,Male,0,No,Yes,2025-12-01,India,Finance,SMB,Google Ads,Desktop
391,3597-MVHJT,Female,0,No,No,2023-10-13,Australia,Healthcare,Startup,Partner,Desktop
392,9774-NRNAU,Male,1,Yes,No,2023-10-13,United States,Healthcare,SMB,,Desktop
393,0224-RLWWD,Female,1,No,No,2025-11-01,United States,Technology,Startup,Referral,Desktop
394,9967-ATRFS,Female,0,No,No,2024-06-09,India,Finance,Startup,Organic Search,Mobile
395,3951-NJCVI,Female,1,Yes,No,2022-07-20,United States,Retail,Startup,Email Campaign,Desktop
396,2977-CEBSX,Female,0,No,No,2020-07-30,Australia,Technology,Startup,LinkedIn,Desktop
397,0177-PXBAT,Male,1,Yes,No,2023-04-16,India,Finance,SMB,LinkedIn,Mobile
398,6599-CEBNN,Female,0,No,No,2023-03-17,United States,Education,Mid-Market,Organic Search,Mobile
399,2519-ERQOJ,Male,1,No,No,2023-04-16,India,Manufacturing,Startup,Google Ads,Mobile
400,5876-QMYLD,Female,0,Yes,Yes,2024-02-10,India,Finance,SMB,Organic Search,Mobile
401,2277-AXSDC,Female,0,No,No,2023-05-16,United States,Technology,SMB,Google Ads,Desktop
402,9442-JTWDL,Female,0,No,No,2025-02-04,Australia,Healthcare,SMB,Email Campaign,Desktop
403,0979-PHULV,Male,0,Yes,Yes,2020-05-01,Canada,Retail,Mid-Market,Email Campaign,Desktop
404,3067-SVMTC,Female,0,Yes,No,2020-05-31,India,Manufacturing,SMB,Referral,Mobile
405,5495-GPSRW,Male,0,No,No,2024-05-10,United States,Education,Mid-Market,Referral,Desktop
406,7606-BPHHN,Male,0,No,No,2020-02-01,India,Manufacturing,SMB,Referral,Mobile
407,4742-DRORA,Male,0,Yes,Yes,2021-01-26,United States,Manufacturing,SMB,Referral,Mobile
408,0111-KLBQG,Male,1,Yes,Yes,2023-05-16,United States,Finance,SMB,LinkedIn,Desktop
409,4800-VHZKI,Female,0,No,No,2025-12-01,Australia,Technology,Mid-Market,Referral,Desktop
410,7989-CHGTL,Male,0,No,No,2025-12-01,United States,Technology,Enterprise,Referral,Desktop
411,0334-GDDSO,Male,1,No,No,2025-10-02,United States,Manufacturing,SMB,Referral,Desktop
412,4163-NCJAK,Female,0,Yes,No,2022-03-22,Australia,Retail,Mid-Market,Google Ads,Desktop
413,5233-AOZUF,Female,0,Yes,No,2023-08-14,Australia,Technology,Startup,Partner,Desktop
414,5973-EJGDP,Male,0,No,No,2021-10-23,United Kingdom,Manufacturing,Enterprise,Referral,Mobile
415,1996-DBMUS,Female,1,Yes,No,2022-01-21,United Kingdom,Technology,Startup,Organic Search,Mobile
416,7916-VCCPB,Female,0,Yes,Yes,2024-09-07,United States,Retail,Startup,Referral,Mobile
417,4686-GEFRM,Male,0,Yes,No,2020-04-01,United States,Education,Startup,Referral,Mobile
418,5249-QYHEX,Female,0,Yes,Yes,2022-09-18,United States,Manufacturing,Enterprise,LinkedIn,Desktop
419,0578-SKVMF,Female,0,Yes,Yes,2024-03-11,Germany,Healthcare,Mid-Market,Partner,Desktop
420,5564-NEMQO,Female,1,No,No,2025-12-01,India,Healthcare,Enterprise,Referral,Desktop
421,2233-FAGXV,Female,0,Yes,Yes,2025-08-03,India,Manufacturing,Mid-Market,Partner,Desktop
422,5605-IYGFG,Female,0,No,No,2025-06-04,India,Finance,SMB,Google Ads,Mobile
423,7663-ZTEGJ,Male,0,No,Yes,2023-08-14,United States,Education,Enterprise,Email Campaign,Tablet
424,3935-TBRZZ,Male,0,Yes,Yes,2022-05-21,Canada,Finance,Enterprise,Partner,Desktop
425,8111-BKVDS,Female,0,No,No,2025-03-06,United States,Healthcare,SMB,Partner,Desktop
426,2055-SIFSS,Female,1,Yes,No,2021-06-25,Canada,Retail,Startup,,Desktop
427,2806-MLNTI,Male,1,Yes,No,2021-09-23,United States,Manufacturing,SMB,Referral,Desktop
428,8734-DKSTZ,Female,0,Yes,Yes,2025-03-06,India,Technology,Enterprise,Referral,Mobile
429,4360-PNRQB,Male,0,No,No,2024-07-09,United States,Healthcare,Mid-Market,LinkedIn,Mobile
430,6152-ONASV,Female,0,Yes,No,2020-05-31,United States,Education,Mid-Market,Email Campaign,Mobile
431,9063-ZGTUY,Female,0,Yes,Yes,2020-12-27,United States,Healthcare,Enterprise,LinkedIn,Mobile
432,7781-HVGMK,Female,0,Yes,Yes,2020-02-01,India,Education,Mid-Market,,Desktop
433,2181-UAESM,Male,0,No,No,2025-11-01,United Kingdom,Education,Mid-Market,LinkedIn,Tablet
434,2957-LOLHO,Male,0,No,No,2025-01-05,United States,Manufacturing,Mid-Market,Google Ads,Mobile
435,6048-NJXHX,Male,0,Yes,No,2022-08-19,United States,Education,Startup,Email Campaign,Desktop
436,2320-SLKMB,Female,0,No,No,2023-11-12,Germany,Finance,SMB,Google Ads,Desktop
437,4980-URKXC,Male,0,Yes,No,2023-01-16,United States,Retail,SMB,Google Ads,Mobile
438,4376-KFVRS,Male,0,Yes,Yes,2020-02-01,India,Healthcare,Mid-Market,Email Campaign,Desktop
439,5886-VLQVU,Male,0,Yes,No,2023-02-15,Germany,Retail,SMB,Google Ads,Desktop
440,3577-AMVUX,Male,0,No,No,2025-12-01,United States,Technology,Startup,Email Campaign,Desktop
441,0771-WLCLA,Female,0,Yes,Yes,2024-09-07,United States,Healthcare,Startup,,Mobile
442,5628-RKIFK,Female,1,No,No,2021-12-22,Australia,Retail,SMB,Partner,Desktop
443,0206-TBWLC,Female,0,Yes,No,2021-07-25,United States,Retail,SMB,Referral,Mobile
444,2937-FTHUR,Female,0,No,Yes,2024-07-09,United States,Manufacturing,Startup,LinkedIn,Mobile
445,1910-FMXJM,Female,0,Yes,No,2023-01-16,India,Manufacturing,Startup,Partner,Tablet
446,7752-XUSCI,Female,0,No,No,2021-01-26,Australia,Technology,SMB,Partner,Mobile
447,4110-PFEUZ,Female,0,No,No,2025-12-01,Australia,Education,Startup,Google Ads,Desktop
448,0732-OCQOC,Female,0,Yes,Yes,2021-09-23,India,Healthcare,Startup,Email Campaign,Desktop
449,5168-MSWXT,Male,0,Yes,Yes,2025-05-05,United States,Manufacturing,SMB,Organic Search,Desktop
450,1090-ESELR,Male,0,Yes,Yes,2020-02-01,United States,Healthcare,SMB,Google Ads,Desktop
451,8592-PLTMQ,Female,0,No,No,2020-09-28,India,Technology,SMB,Google Ads,Tablet
452,5760-WRAHC,Female,1,No,No,2024-03-11,United Kingdom,Manufacturing,Startup,Email Campaign,Mobile
453,8847-GEOOQ,Male,0,Yes,No,2021-01-26,United States,Manufacturing,Mid-Market,Organic Search,Desktop
454,0256-LTHVJ,Female,0,Yes,Yes,2023-09-13,Australia,Education,SMB,Organic Search,Desktop
455,4785-FCIFB,Female,0,Yes,No,2020-12-27,United States,Healthcare,Startup,Referral,Desktop
456,8313-NDOIA,Female,0,No,No,2024-01-11,Canada,Healthcare,Startup,Google Ads,
457,5149-CUZUJ,Male,0,Yes,Yes,2023-09-13,United States,Healthcare,Startup,LinkedIn,Desktop
458,0942-KOWSM,Female,0,Yes,Yes,2023-07-15,Canada,Education,Startup,Partner,Mobile
459,4237-CLSMM,Male,0,Yes,No,2025-11-01,United States,Manufacturing,Startup,Google Ads,Mobile
460,1452-VOQCH,Male,0,No,No,2025-12-01,United States,Technology,SMB,,Mobile
461,4719-UMSIY,Male,0,No,Yes,2025-07-04,United States,Healthcare,SMB,LinkedIn,Desktop
462,6614-VBEGU,Female,0,Yes,No,2024-01-11,United Kingdom,Retail,SMB,Email Campaign,Desktop
463,0880-TKATG,Male,0,Yes,Yes,2025-09-02,Germany,Education,Mid-Market,Google Ads,Mobile
464,3811-VBYBZ,Male,0,No,No,2025-06-04,United Kingdom,Finance,Startup,Email Campaign,Desktop
465,1480-BKXGA,Male,1,Yes,No,2020-02-01,Australia,Technology,Enterprise,Referral,
466,2996-XAUVF,Male,0,No,No,2020-04-01,United States,Retail,Startup,LinkedIn,Desktop
467,9076-AXYIK,Male,1,Yes,No,2020-09-28,United States,Healthcare,SMB,Organic Search,Mobile
468,5968-XQIVE,Male,0,Yes,Yes,2020-02-01,India,Finance,Startup,LinkedIn,Mobile
469,8896-RAZCR,Female,0,No,Yes,2022-05-21,United States,Technology,Mid-Market,Referral,Mobile
470,4640-UHDOS,Female,0,Yes,Yes,2024-12-06,Australia,Education,SMB,LinkedIn,Desktop
471,4933-IKULF,Female,1,No,No,2024-08-08,United States,Finance,Startup,Email Campaign,Mobile
472,3583-EKAPL,Male,0,No,No,2025-12-01,Australia,Manufacturing,SMB,Google Ads,Mobile
473,1304-BCCFO,Male,0,Yes,No,2025-04-05,United States,Finance,Startup,Organic Search,Desktop
474,4104-PVRPS,Male,0,Yes,No,2024-01-11,India,Retail,Mid-Market,Email Campaign,Tablet
475,9399-APLBT,Female,0,Yes,Yes,2025-12-01,Canada,Technology,SMB,Partner,Mobile
476,2359-KMGLI,Male,0,No,No,2024-01-11,Australia,Retail,Startup,Google Ads,Tablet
477,3780-DDGSE,Male,1,Yes,Yes,2023-02-15,United States,Retail,SMB,Organic Search,
478,4431-EDMIQ,Female,0,Yes,Yes,2025-06-04,United Kingdom,Healthcare,Startup,Referral,Desktop
479,0306-JAELE,Male,0,No,No,2025-08-03,Australia,Education,SMB,LinkedIn,Desktop
480,6227-HWPWX,Female,0,No,Yes,2024-10-07,Canada,Finance,Startup,Organic Search,Desktop
481,0486-LGCCH,Male,0,Yes,Yes,2025-02-04,United Kingdom,Technology,SMB,Partner,Mobile
482,0447-BEMNG,Female,0,Yes,No,2022-01-21,Germany,Manufacturing,Enterprise,Referral,Mobile
483,4612-SSVHJ,Female,1,No,No,2024-05-10,Canada,Education,Startup,Google Ads,Mobile
484,5168-MQQCA,Female,0,Yes,No,2020-02-01,United Kingdom,Education,Enterprise,Organic Search,Desktop
485,5949-XIKAE,Female,0,Yes,Yes,2025-05-05,United Kingdom,Technology,SMB,Referral,Mobile
486,7971-HLVXI,Male,0,Yes,Yes,2020-02-01,Australia,Education,Startup,Google Ads,Desktop
487,9094-AZPHK,Female,0,No,No,2024-10-07,United States,Healthcare,SMB,Email Campaign,Desktop
488,3649-JPUGY,Male,0,No,No,2020-02-01,United States,Education,Mid-Market,LinkedIn,Mobile
489,4472-LVYGI,Female,0,Yes,Yes,2025-12-31,Australia,Healthcare,SMB,Referral,Desktop
490,8372-JUXUI,Male,0,No,Yes,2025-12-01,India,Finance,Startup,Email Campaign,Desktop
491,3552-CTCYF,Male,0,Yes,Yes,2020-10-28,Canada,Finance,Startup,Partner,Desktop
492,6778-YSNIH,Female,0,No,No,2025-11-01,United Kingdom,Retail,Mid-Market,Partner,Desktop
493,0388-EOPEX,Female,0,Yes,No,2025-11-01,United States,Healthcare,SMB,Google Ads,Desktop
494,5756-OZRIO,Male,1,Yes,No,2020-12-27,United States,Manufacturing,SMB,Organic Search,Mobile
495,6579-JPICP,Male,0,No,No,2025-12-01,Canada,Finance,Startup,LinkedIn,Mobile
496,8205-OTCHB,Male,0,No,No,2024-03-11,United States,Education,Mid-Market,Google Ads,Desktop
497,4134-BSXLX,Male,0,Yes,No,2023-09-13,United Kingdom,Technology,Enterprise,Referral,Desktop
498,0505-SPOOW,Female,0,Yes,No,2020-04-01,United States,Technology,Startup,LinkedIn,Desktop
499,6235-VDHOM,Female,1,No,No,2025-08-03,Australia,Healthcare,Startup,,Mobile
500,7783-YKGDV,Female,0,No,No,2025-01-05,Australia,Manufacturing,Mid-Market,LinkedIn,Desktop
501,4374-YMUSQ,Male,0,No,No,2023-03-17,Germany,Retail,Mid-Market,Email Campaign,Desktop
502,4513-CXYIX,Female,1,Yes,No,2020-03-02,Canada,Education,SMB,Google Ads,Desktop
503,3957-HHLMR,Female,0,Yes,Yes,2020-04-01,United States,Healthcare,Enterprise,Organic Search,Desktop
504,7803-XOCCZ,Female,0,Yes,Yes,2021-09-23,India,Technology,SMB,Partner,Mobile
505,5736-YEJAX,Male,0,No,Yes,2020-05-01,Germany,Healthcare,Startup,LinkedIn,Desktop
506,5609-CEBID,Female,1,No,No,2024-05-10,United States,Education,Mid-Market,Organic Search,Desktop
507,8981-FJGLA,Male,0,No,Yes,2025-02-04,Australia,Manufacturing,SMB,Organic Search,Desktop
508,7218-HKQFK,Male,0,Yes,No,2025-11-01,India,Manufacturing,Enterprise,Partner,Tablet
509,4636-QRJKY,Female,0,Yes,Yes,2025-07-04,Australia,Finance,Startup,LinkedIn,Mobile
510,1135-LMECX,Female,0,No,No,2025-12-01,Germany,Education,SMB,LinkedIn,Desktop
511,4332-MUOEZ,Male,1,Yes,Yes,2024-05-10,United Kingdom,Finance,Mid-Market,Organic Search,Desktop
512,8535-SFUTN,Male,0,No,No,2020-12-27,United States,Finance,Startup,Referral,Mobile
