payment_id,subscription_id,payment_date,amount,payment_status,refund_flag
500606,100079,2024-05-01,29.0,Paid,False
500607,100079,2024-06-01,29.0,Paid,False
500608,100079,2024-07-01,29.0,Paid,False
500609,100079,2024-08-01,29.0,Paid,False
500610,100079,2024-09-01,29.0,Paid,False
500611,100079,2024-10-01,29.0,Paid,False
500612,100079,2024-11-01,29.0,Paid,False
500613,100079,2024-12-01,29.0,Paid,False
500614,100079,2025-01-01,29.0,Paid,False
500615,100079,2025-02-01,29.0,Paid,False
500616,100079,2025-03-01,29.0,Paid,False
500617,100079,2025-04-01,29.0,Paid,False
500618,100079,2025-05-01,29.0,Paid,False
500619,100079,2025-06-01,29.0,Paid,False
500620,100079,2025-07-01,29.0,Paid,False
500621,100079,2025-08-01,29.0,Paid,False
500622,100079,2025-09-01,29.0,Paid,False
500623,100079,2025-10-01,29.0,Paid,False
500624,100079,2025-11-01,29.0,Paid,False
500625,100079,2025-12-01,29.0,Paid,False
500626,100080,2024-01-01,71.1,Paid,False
500627,100080,2025-01-01,71.1,Paid,False
500628,100081,2025-12-01,29.0,Failed,False
500629,100082,2025-02-04,29.0,Paid,False
500630,100082,2025-03-04,29.0,Paid,False
500631,100082,2025-04-04,29.0,Paid,False
500632,100082,2025-05-04,29.0,Paid,False
500633,100082,2025-06-04,29.0,Paid,False
500634,100082,2025-07-04,29.0,Paid,False
500635,100082,2025-08-04,29.0,Paid,False
500636,100082,2025-09-04,29.0,Paid,False
500637,100082,2025-10-04,29.0,Paid,False
500638,100082,2025-11-04,29.0,Paid,False
500639,100082,2025-12-04,29.0,Paid,False
500640,100083,2025-06-04,29.0,Paid,False
500641,100083,2025-07-04,29.0,Paid,False
500642,100083,2025-08-04,29.0,Paid,False
500643,100083,2025-09-04,29.0,Paid,False
500644,100083,2025-10-04,29.0,Paid,False
500645,100083,2025-11-04,29.0,Paid,False
500646,100083,2025-12-04,29.0,Paid,False
500647,100084,2024-01-01,29.0,Refunded,True
500648,100084,2024-02-01,29.0,Paid,False
500649,100084,2024-03-01,29.0,Paid,False
500650,100084,2024-04-01,29.0,Paid,False
500651,100084,2024-05-01,29.0,Paid,False
500652,100084,2024-06-01,29.0,Paid,False
500653,100084,2024-07-01,29.0,Paid,False
500654,100084,2024-08-01,29.0,Paid,False
500655,100084,2024-09-01,29.0,Paid,False
500656,100084,2024-10-01,29.0,Paid,False
500657,100084,2024-11-01,29.0,Paid,False
500658,100084,2024-12-01,29.0,Paid,False
500659,100084,2025-01-01,29.0,Paid,False
500660,100084,2025-02-01,29.0,Paid,False
500661,100084,2025-03-01,29.0,Paid,False
500662,100084,2025-04-01,29.0,Paid,False
500663,100084,2025-05-01,29.0,Paid,False
500664,100084,2025-06-01,29.0,Paid,False
500665,100084,2025-07-01,29.0,Paid,False
500666,100084,2025-08-01,29.0,Paid,False
500667,100084,2025-09-01,29.0,Paid,False
500668,100084,2025-10-01,29.0,Paid,False
500669,100084,2025-11-01,29.0,Paid,False
500670,100084,2025-12-01,29.0,Paid,False
500671,100085,2024-01-01,169.15,Paid,False
500672,100085,2025-01-01,169.15,Paid,False
500673,100086,2025-04-05,26.1,Paid,False
500674,100086,2025-05-05,26.1,Paid,False
500675,100086,2025-06-05,26.1,Failed,False
500676,100086,2025-07-05,26.1,Paid,False
500677,100086,2025-08-05,26.1,Failed,False
500678,100086,2025-09-05,26.1,Paid,False
500679,100086,2025-10-05,26.1,Paid,False
500680,100086,2025-11-05,26.1,Paid,False
500681,100086,2025-12-05,26.1,Paid,False
500682,100087,2024-01-01,79.0,Paid,False
500683,100087,2025-01-01,79.0,Paid,False
500684,100088,2024-01-01,179.1,Paid,False
500685,100088,2025-01-01,179.1,Paid,False
500686,100089,2024-01-01,199.0,Paid,False
500687,100089,2025-01-01,199.0,Refunded,True
500688,100090,2024-01-01,26.1,Paid,False
500689,100090,2024-02-01,26.1,Paid,False
500690,100090,2024-03-01,26.1,Paid,False
500691,100090,2024-04-01,26.1,Paid,False
500692,100090,2024-05-01,26.1,Paid,False
500693,100090,2024-06-01,26.1,Paid,False
500694,100090,2024-07-01,26.1,Paid,False
500695,100090,2024-08-01,26.1,Paid,False
500696,100090,2024-09-01,26.1,Paid,False
500697,100090,2024-10-01,26.1,Paid,False
500698,100090,2024-11-01,26.1,Paid,False
500699,100090,2024-12-01,26.1,Paid,False
500700,100090,2025-01-01,26.1,Paid,False
500701,100090,2025-02-01,26.1,Paid,False
500702,100090,2025-03-01,26.1,Paid,False
500703,100090,2025-04-01,26.1,Paid,False
500704,100090,2025-05-01,26.1,Paid,False
500705,100090,2025-06-01,26.1,Paid,False
500706,100090,2025-07-01,26.1,Failed,False
500707,100090,2025-08-01,26.1,Paid,False
500708,100090,2025-09-01,26.1,Paid,False
500709,100090,2025-10-01,26.1,Paid,False
500710,100090,2025-11-01,26.1,Paid,False
500711,100090,2025-12-01,26.1,Paid,False
500712,100091,2024-01-01,27.55,Paid,False
500713,100091,2024-02-01,27.55,Paid,False
500714,100091,2024-03-01,27.55,Paid,False
500715,100091,2024-04-01,27.55,Refunded,True
500716,100091,2024-05-01,27.55,Paid,False
500717,100091,2024-06-01,27.55,Paid,False
500718,100091,2024-07-01,27.55,Paid,False
500719,100091,2024-08-01,27.55,Paid,False
500720,100091,2024-09-01,27.55,Paid,False
500721,100091,2024-10-01,27.55,Paid,False
500722,100091,2024-11-01,27.55,Paid,False
500723,100091,2024-12-01,27.55,Paid,False
500724,100091,2025-01-01,27.55,Paid,False
500725,100091,2025-02-01,27.55,Paid,False
500726,100091,2025-03-01,27.55,Paid,False
500727,100091,2025-04-01,27.55,Paid,False
500728,100091,2025-05-01,27.55,Paid,False
500729,100091,2025-06-01,27.55,Paid,False
500730,100091,2025-07-01,27.55,Paid,False
500731,100091,2025-08-01,27.55,Paid,False
500732,100091,2025-09-01,27.55,Paid,False
500733,100091,2025-10-01,27.55,Paid,False
500734,100091,2025-11-01,27.55,Failed,False
500735,100091,2025-12-01,27.55,Paid,False
500736,100092,2025-12-01,29.0,Paid,False
500737,100093,2024-01-01,179.1,Paid,False
500738,100093,2025-01-01,179.1,Paid,False
500739,100094,2024-01-01,29.0,Paid,False
500740,100094,2024-02-01,29.0,Paid,False
500741,100094,2024-03-01,29.0,Paid,False
500742,100094,2024-04-01,29.0,Paid,False
500743,100094,2024-05-01,29.0,Paid,False
500744,100094,2024-06-01,29.0,Paid,False
500745,100094,2024-07-01,29.0,Paid,False
500746,100094,2024-08-01,29.0,Paid,False
500747,100094,2024-09-01,29.0,Paid,False
500748,100094,2024-10-01,29.0,Paid,False
500749,100094,2024-11-01,29.0,Paid,False
500750,100094,2024-12-01,29.0,Paid,False
500751,100094,2025-01-01,29.0,Paid,False
500752,100094,2025-02-01,29.0,Paid,False
500753,100094,2025-03-01,29.0,Paid,False
500754,100094,2025-04-01,29.0,Paid,False
500755,100094,2025-05-01,29.0,Paid,False
500756,100094,2025-06-01,29.0,Paid,False
500757,100094,2025-07-01,29.0,Failed,False
500758,100094,2025-08-01,29.0,Paid,False
500759,100094,2025-09-01,29.0,Paid,False
500760,100094,2025-10-01,29.0,Paid,False
500761,100094,2025-11-01,29.0,Paid,False
500762,100094,2025-12-01,29.0,Paid,False
500763,100095,2024-01-01,199.0,Paid,False
500764,100095,2025-01-01,199.0,Paid,False
500765,100096,2025-01-05,29.0,Paid,False
500766,100096,2025-02-05,29.0,Paid,False
500767,100096,2025-03-05,29.0,Paid,False
500768,100096,2025-04-05,29.0,Paid,False
500769,100096,2025-05-05,29.0,Paid,False
500770,100096,2025-06-05,29.0,Paid,False
500771,100096,2025-07-05,29.0,Paid,False
500772,100096,2025-08-05,29.0,Paid,False
500773,100096,2025-09-05,29.0,Paid,False
500774,100096,2025-10-05,29.0,Paid,False
500775,100096,2025-11-05,29.0,Paid,False
500776,100096,2025-12-05,29.0,Paid,False
500777,100097,2024-01-01,71.1,Paid,False
500778,100097,2025-01-01,71.1,Paid,False
500779,100098,2025-08-03,27.55,Paid,False
500780,100098,2025-09-03,27.55,Paid,False
500781,100098,2025-10-03,27.55,Paid,False
500782,100098,2025-11-03,27.55,Paid,False
500783,100098,2025-12-03,27.55,Paid,False
500784,100099,2024-01-01,199.0,Paid,False
500785,100099,2025-01-01,199.0,Paid,False
500786,100100,2024-01-01,29.0,Refunded,True
500787,100100,2024-02-01,29.0,Paid,False
500788,100100,2024-03-01,29.0,Paid,False
500789,100100,2024-04-01,29.0,Paid,False
500790,100100,2024-05-01,29.0,Paid,False
500791,100100,2024-06-01,29.0,Paid,False
500792,100100,2024-07-01,29.0,Paid,False
500793,100100,2024-08-01,29.0,Paid,False
500794,100100,2024-09-01,29.0,Paid,False
500795,100100,2024-10-01,29.0,Paid,False
500796,100100,2024-11-01,29.0,Paid,False
500797,100100,2024-12-01,29.0,Paid,False
500798,100100,2025-01-01,29.0,Paid,False
500799,100100,2025-02-01,29.0,Paid,False
500800,100100,2025-03-01,29.0,Paid,False
500801,100100,2025-04-01,29.0,Paid,False
500802,100100,2025-05-01,29.0,Paid,False
500803,100100,2025-06-01,29.0,Paid,False
500804,100100,2025-07-01,29.0,Paid,False
500805,100100,2025-08-01,29.0,Paid,False
500806,100100,2025-09-01,29.0,Paid,False
500807,100100,2025-10-01,29.0,Refunded,True
500808,100100,2025-11-01,29.0,Paid,False
500809,100100,2025-12-01,29.0,Paid,False
500810,100101,2025-12-01,29.0,Paid,False
500811,100102,2025-12-01,29.0,Paid,False
500812,100103,2024-01-01,79.0,Paid,False
500813,100103,2025-01-01,79.0,Paid,False
500814,100104,2024-01-01,79.0,Paid,False
500815,100104,2025-01-01,79.0,Paid,False
500816,100105,2024-01-01,199.0,Paid,False
500817,100105,2025-01-01,199.0,Paid,False
500818,100106,2025-08-03,29.0,Paid,False
500819,100106,2025-09-03,29.0,Paid,False
500820,100106,2025-10-03,29.0,Paid,False
500821,100106,2025-11-03,29.0,Paid,False
500822,100106,2025-12-03,29.0,Paid,False
500823,100107,2024-01-01,79.0,Paid,False
500824,100107,2025-01-01,79.0,Paid,False
500825,100108,2024-01-01,79.0,Paid,False
500826,100108,2025-01-01,79.0,Paid,False
500827,100109,2024-01-01,75.05,Paid,False
500828,100109,2025-01-01,75.05,Paid,False
500829,100110,2024-01-01,199.0,Paid,False
500830,100110,2025-01-01,199.0,Paid,False
500831,100111,2024-01-01,29.0,Paid,False
500832,100111,2024-02-01,29.0,Paid,False
500833,100111,2024-03-01,29.0,Paid,False
500834,100111,2024-04-01,29.0,Paid,False
500835,100111,2024-05-01,29.0,Paid,False
500836,100111,2024-06-01,29.0,Paid,False
500837,100111,2024-07-01,29.0,Paid,False
500838,100111,2024-08-01,29.0,Paid,False
500839,100111,2024-09-01,29.0,Paid,False
500840,100111,2024-10-01,29.0,Paid,False
500841,100111,2024-11-01,29.0,Refunded,True
500842,100111,2024-12-01,29.0,Paid,False
500843,100111,2025-01-01,29.0,Paid,False
500844,100111,2025-02-01,29.0,Paid,False
500845,100111,2025-03-01,29.0,Failed,False
500846,100111,2025-04-01,29.0,Paid,False
500847,100111,2025-05-01,29.0,Paid,False
500848,100111,2025-06-01,29.0,Refunded,True
500849,100111,2025-07-01,29.0,Paid,False
500850,100111,2025-08-01,29.0,Refunded,True
500851,100111,2025-09-01,29.0,Paid,False
500852,100111,2025-10-01,29.0,Paid,False
500853,100111,2025-11-01,29.0,Paid,False
500854,100111,2025-12-01,29.0,Failed,False
500855,100112,2024-01-01,79.0,Paid,False
500856,100112,2025-01-01,79.0,Paid,False
500857,100113,2024-01-01,29.0,Paid,False
500858,100113,2024-02-01,29.0,Paid,False
500859,100113,2024-03-01,29.0,Paid,False
500860,100113,2024-04-01,29.0,Paid,False
500861,100113,2024-05-01,29.0,Paid,False
500862,100113,2024-06-01,29.0,Paid,False
500863,100113,2024-07-01,29.0,Paid,False
500864,100113,2024-08-01,29.0,Paid,False
500865,100113,2024-09-01,29.0,Paid,False
500866,100113,2024-10-01,29.0,Paid,False
500867,100113,2024-11-01,29.0,Paid,False
500868,100113,2024-12-01,29.0,Paid,False
500869,100113,2025-01-01,29.0,Paid,False
500870,100113,2025-02-01,29.0,Paid,False
500871,100113,2025-03-01,29.0,Paid,False
500872,100113,2025-04-01,29.0,Paid,False
500873,100113,2025-05-01,29.0,Paid,False
500874,100113,2025-06-01,29.0,Paid,False
500875,100113,2025-07-01,29.0,Paid,False
500876,100113,2025-08-01,29.0,Paid,False
500877,100113,2025-09-01,29.0,Paid,False
500878,100113,2025-10-01,29.0,Paid,False
500879,100113,2025-11-01,29.0,Paid,False
500880,100113,2025-12-01,29.0,Paid,False
500881,100114,2024-01-01,26.1,Paid,False
500882,100114,2024-02-01,26.1,Failed,False
500883,100114,2024-03-01,26.1,Paid,False
500884,100114,2024-04-01,26.1,Paid,False
500885,100114,2024-05-01,26.1,Paid,False
500886,100114,2024-06-01,26.1,Paid,False
500887,100114,2024-07-01,26.1,Paid,False
500888,100114,2024-08-01,26.1,Failed,False
500889,100114,2024-09-01,26.1,Paid,False
500890,100114,2024-10-01,26.1,Paid,False
500891,100114,2024-11-01,26.1,Paid,False
500892,100114,2024-12-01,26.1,Paid,False
500893,100114,2025-01-01,26.1,Paid,False
500894,100114,2025-02-01,26.1,Paid,False
500895,100114,2025-03-01,26.1,Paid,False
500896,100114,2025-04-01,26.1,Paid,False
500897,100114,2025-05-01,26.1,Paid,False
500898,100114,2025-06-01,26.1,Paid,False
500899,100114,2025-07-01,26.1,Paid,False
500900,100114,2025-08-01,26.1,Paid,False
500901,100114,2025-09-01,26.1,Paid,False
500902,100114,2025-10-01,26.1,Paid,False
500903,100114,2025-11-01,26.1,Paid,False
500904,100114,2025-12-01,26.1,Paid,False
500905,100115,2024-01-01,199.0,Paid,False
500906,100115,2025-01-01,199.0,Paid,False
500907,100116,2025-10-02,29.0,Paid,False
500908,100116,2025-11-02,29.0,Paid,False
500909,100116,2025-12-02,29.0,Paid,False
500910,100117,2024-01-01,179.1,Paid,False
500911,100117,2025-01-01,179.1,Paid,False
500912,100118,2025-03-06,26.1,Paid,False
500913,100118,2025-04-06,26.1,Paid,False
500914,100118,2025-05-06,26.1,Paid,False
500915,100118,2025-06-06,26.1,Paid,False
500916,100118,2025-07-06,26.1,Paid,False
500917,100118,2025-08-06,26.1,Paid,False
500918,100118,2025-09-06,26.1,Refunded,True
500919,100118,2025-10-06,26.1,Paid,False
500920,100118,2025-11-06,26.1,Paid,False
500921,100118,2025-12-06,26.1,Paid,False
500922,100119,2024-01-01,189.05,Paid,False
500923,100119,2025-01-01,189.05,Paid,False
500924,100120,2024-01-01,29.0,Paid,False
500925,100120,2024-02-01,29.0,Paid,False
500926,100120,2024-03-01,29.0,Paid,False
500927,100120,2024-04-01,29.0,Paid,False
500928,100120,2024-05-01,29.0,Paid,False
500929,100120,2024-06-01,29.0,Paid,False
500930,100120,2024-07-01,29.0,Paid,False
500931,100120,2024-08-01,29.0,Paid,False
500932,100120,2024-09-01,29.0,Paid,False
500933,100120,2024-10-01,29.0,Paid,False
500934,100120,2024-11-01,29.0,Paid,False
500935,100120,2024-12-01,29.0,Paid,False
500936,100120,2025-01-01,29.0,Paid,False
500937,100120,2025-02-01,29.0,Paid,False
500938,100120,2025-03-01,29.0,Paid,False
500939,100120,2025-04-01,29.0,Paid,False
500940,100120,2025-05-01,29.0,Paid,False
500941,100120,2025-06-01,29.0,Paid,False
500942,100120,2025-07-01,29.0,Paid,False
500943,100120,2025-08-01,29.0,Paid,False
500944,100120,2025-09-01,29.0,Paid,False
500945,100120,2025-10-01,29.0,Paid,False
500946,100120,2025-11-01,29.0,Paid,False
500947,100120,2025-12-01,29.0,Failed,False
500948,100121,2024-01-01,79.0,Paid,False
500949,100121,2025-01-01,79.0,Paid,False
500950,100122,2025-07-04,29.0,Paid,False
500951,100122,2025-08-04,29.0,Paid,False
500952,100122,2025-09-04,29.0,Paid,False
500953,100122,2025-10-04,29.0,Paid,False
500954,100122,2025-11-04,29.0,Paid,False
500955,100122,2025-12-04,29.0,Paid,False
500956,100123,2025-10-02,29.0,Paid,False
500957,100123,2025-11-02,29.0,Paid,False
500958,100123,2025-12-02,29.0,Paid,False
500959,100124,2025-06-04,29.0,Failed,False
500960,100124,2025-07-04,29.0,Paid,False
500961,100124,2025-08-04,29.0,Paid,False
500962,100124,2025-09-04,29.0,Paid,False
500963,100124,2025-10-04,29.0,Paid,False
500964,100124,2025-11-04,29.0,Paid,False
500965,100124,2025-12-04,29.0,Paid,False
500966,100125,2025-09-02,27.55,Paid,False
500967,100125,2025-10-02,27.55,Paid,False
500968,100125,2025-11-02,27.55,Paid,False
500969,100125,2025-12-02,27.55,Paid,False
500970,100126,2024-01-01,199.0,Paid,False
500971,100126,2025-01-01,199.0,Paid,False
500972,100127,2024-01-01,27.55,Paid,False
500973,100127,2024-02-01,27.55,Paid,False
500974,100127,2024-03-01,27.55,Paid,False
500975,100127,2024-04-01,27.55,Paid,False
500976,100127,2024-05-01,27.55,Paid,False
500977,100127,2024-06-01,27.55,Refunded,True
500978,100127,2024-07-01,27.55,Paid,False
500979,100127,2024-08-01,27.55,Paid,False
500980,100127,2024-09-01,27.55,Paid,False
500981,100127,2024-10-01,27.55,Paid,False
500982,100127,2024-11-01,27.55,Paid,False
500983,100127,2024-12-01,27.55,Paid,False
500984,100127,2025-01-01,27.55,Paid,False
500985,100127,2025-02-01,27.55,Paid,False
500986,100127,2025-03-01,27.55,Paid,False
500987,100127,2025-04-01,27.55,Paid,False
500988,100127,2025-05-01,27.55,Paid,False
500989,100127,2025-06-01,27.55,Paid,False
500990,100127,2025-07-01,27.55,Paid,False
500991,100127,2025-08-01,27.55,Paid,False
500992,100127,2025-09-01,27.55,Paid,False
500993,100127,2025-10-01,27.55,Paid,False
500994,100127,2025-11-01,27.55,Paid,False
500995,100127,2025-12-01,27.55,Paid,False
500996,100128,2024-01-01,179.1,Paid,False
500997,100128,2025-01-01,179.1,Paid,False
500998,100129,2025-12-01,24.65,Paid,False
500999,100130,2024-01-01,79.0,Paid,False
501000,100130,2025-01-01,79.0,Paid,False
501001,100131,2024-12-06,29.0,Paid,False
501002,100131,2025-01-06,29.0,Paid,False
501003,100131,2025-02-06,29.0,Paid,False
501004,100131,2025-03-06,29.0,Paid,False
501005,100131,2025-04-06,29.0,Paid,False
501006,100131,2025-05-06,29.0,Paid,False
501007,100131,2025-06-06,29.0,Paid,False
501008,100131,2025-07-06,29.0,Paid,False
501009,100131,2025-08-06,29.0,Paid,False
501010,100131,2025-09-06,29.0,Paid,False
501011,100131,2025-10-06,29.0,Paid,False
501012,100131,2025-11-06,29.0,Paid,False
501013,100131,2025-12-06,29.0,Paid,False
501014,100132,2024-01-01,27.55,Paid,False
501015,100132,2024-02-01,27.55,Paid,False
501016,100132,2024-03-01,27.55,Paid,False
501017,100132,2024-04-01,27.55,Paid,False
501018,100132,2024-05-01,27.55,Paid,False
501019,100132,2024-06-01,27.55,Paid,False
501020,100132,2024-07-01,27.55,Paid,False
501021,100132,2024-08-01,27.55,Failed,False
501022,100132,2024-09-01,27.55,Paid,False
501023,100132,2024-10-01,27.55,Paid,False
501024,100132,2024-11-01,27.55,Paid,False
501025,100132,2024-12-01,27.55,Paid,False
501026,100132,2025-01-01,27.55,Paid,False
501027,100132,2025-02-01,27.55,Paid,False
501028,100132,2025-03-01,27.55,Paid,False
501029,100132,2025-04-01,27.55,Paid,False
501030,100132,2025-05-01,27.55,Paid,False
501031,100132,2025-06-01,27.55,Paid,False
501032,100132,2025-07-01,27.55,Paid,False
501033,100132,2025-08-01,27.55,Paid,False
501034,100132,2025-09-01,27.55,Paid,False
501035,100132,2025-10-01,27.55,Paid,False
501036,100132,2025-11-01,27.55,Paid,False
501037,100132,2025-12-01,27.55,Paid,False
501038,100133,2024-01-01,199.0,Paid,False
501039,100133,2025-01-01,199.0,Paid,False
501040,100134,2025-12-01,29.0,Paid,False
501041,100135,2025-11-01,29.0,Paid,False
501042,100135,2025-12-01,29.0,Paid,False
501043,100136,2024-01-01,189.05,Paid,False
501044,100136,2025-01-01,189.05,Paid,False
501045,100137,2024-02-10,29.0,Paid,False
501046,100137,2024-03-10,29.0,Paid,False
501047,100137,2024-04-10,29.0,Paid,False
501048,100137,2024-05-10,29.0,Paid,False
501049,100137,2024-06-10,29.0,Paid,False
501050,100137,2024-07-10,29.0,Paid,False
501051,100137,2024-08-10,29.0,Paid,False
501052,100137,2024-09-10,29.0,Paid,False
501053,100137,2024-10-10,29.0,Paid,False
501054,100137,2024-11-10,29.0,Paid,False
501055,100137,2024-12-10,29.0,Paid,False
501056,100137,2025-01-10,29.0,Paid,False
501057,100137,2025-02-10,29.0,Failed,False
501058,100137,2025-03-10,29.0,Paid,False
501059,100137,2025-04-10,29.0,Paid,False
501060,100137,2025-05-10,29.0,Paid,False
501061,100137,2025-06-10,29.0,Paid,False
501062,100137,2025-07-10,29.0,Paid,False
501063,100137,2025-08-10,29.0,Paid,False
501064,100137,2025-09-10,29.0,Paid,False
501065,100137,2025-10-10,29.0,Paid,False
501066,100137,2025-11-10,29.0,Paid,False
501067,100137,2025-12-10,29.0,Paid,False
501068,100138,2024-01-01,199.0,Paid,False
501069,100138,2025-01-01,199.0,Paid,False
501070,100139,2024-01-01,179.1,Paid,False
501071,100139,2025-01-01,179.1,Paid,False
501072,100140,2025-12-01,27.55,Paid,False
501073,100141,2024-01-01,199.0,Refunded,True
501074,100141,2025-01-01,199.0,Refunded,True
501075,100142,2025-05-05,29.0,Paid,False
501076,100142,2025-06-05,29.0,Paid,False
501077,100142,2025-07-05,29.0,Paid,False
501078,100142,2025-08-05,29.0,Paid,False
501079,100142,2025-09-05,29.0,Paid,False
501080,100142,2025-10-05,29.0,Paid,False
501081,100142,2025-11-05,29.0,Paid,False
501082,100142,2025-12-05,29.0,Paid,False
501083,100143,2024-01-01,199.0,Paid,False
501084,100143,2025-01-01,199.0,Paid,False
501085,100144,2024-01-01,79.0,Paid,False
501086,100144,2025-01-01,79.0,Paid,False
